"Fecha","Medio","Posición","Artista","Canción","Nacionalidad","Genero"
"sept-22","Spotify","44","Brytiago, Polimá Westcoast","S.O.S.","PR, CL","Urbano"
"sept-22","Spotify","45","Pailita, Cris Mj, Big Cvyu","Dime Tú","CL","Urbano"
"sept-22","Spotify","46","Julianno Sosa, King Savagge","Cochinae","CL,CL","Urbano"
"sept-22","Spotify","47","Polimá Westcoast, Young Cister, Cris Mj","SEXTIME","CL, CL","Urbano"
"sept-22","Spotify","48","King Savagge, Noriel","Tra Tra","PR","Urbano"
"sept-22","Spotify","49","Daddy Yankee, Bad Bunny","X ÚLTIMA VEZ","PR, PR","Urbano"
"sept-22","Spotify","50","Nickoog Clk, Standly","Que Se Hace","CL, CL","Urbano"
"sept-22","Spotify","51","Rels B","cómo dormiste?","ES","Urbano"
"sept-22","Spotify","52","Cris Mj, Fran C","Bellakera","CL","Urbano"
"sept-22","Spotify","53","Rauw Alejandro, Chencho Corleone","Desesperados","PR, PR","Urbano"
"sept-22","Spotify","54","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","GB, US","Pop"
"sept-22","Spotify","55","Feid","Si Te La Encuentras Por Ahí","CO","Urbano"
"sept-22","Spotify","56","Standly","Baila para Mi","CL","Urbano"
"sept-22","Spotify","57","Harry Styles","As It Was","GB","Pop"
"sept-22","Spotify","58","Shakira, Rauw Alejandro","Te Felicito","CO, PR","Pop"
"sept-22","Spotify","59","Pailita, Big Cvyu","Na Na Na","CL, CL","Urbano"
"sept-22","Spotify","60","Standly","Pégate","CL","Urbano"
"sept-22","Spotify","61","Coldplay","The Scientist","GB","Pop"
"sept-22","Spotify","62","Becky G, KAROL G","MAMIII","US, CO","Urbano"
"sept-22","Spotify","63","Jairo Vera","Tarima","CL","Urbano"
"sept-22","Spotify","64","Coldplay, BTS","My Universe","GB, KR","Pop"
"sept-22","Spotify","65","Bad Bunny","Un Ratito","PR","Urbano"
"sept-22","Spotify","66","Gino Mella, King Savagge, Best","TAY PAPO","CL,CL,CL","Urbano"
"sept-22","Spotify","67","Daddy Yankee","RUMBATÓN","PR","Urbano"
"sept-22","Spotify","68","Standly","Bailemos Reggaeton","CL","Urbano"
"sept-22","Spotify","69","Ak4:20, King Savagge, KEVVO","NO ERES SANTA","PR","Urbano"
"sept-22","Spotify","70","Cris Mj","Paz Mental","CL","Urbano"
"sept-22","Spotify","71","Bad Bunny","Yonaguni","PR","Urbano"
"sept-22","Spotify","72","El Jordan 23, Big Cvyu","Si Sako La 40","CL,CL","Urbano"
"sept-22","Spotify","73","BLACKPINK","Shut Down","KR","Pop"
"sept-22","Spotify","74","Bad Bunny, Daddy Yankee","La Santa","PR, PR","Urbano"
"sept-22","Spotify","75","Coldplay","Paradise","GB","Pop"
"sept-22","Spotify","76","Coldplay","Fix You","GB","Pop"
"sept-22","Spotify","77","Zion & Lennox","Yo Voy (feat. Daddy Yankee)","US","Urbano"
"sept-22","Spotify","78","El Jordan 23, Big Cvyu","Noche Loca","CL,CL","Urbano"
"sept-22","Spotify","79","Anuel AA","Mercedes Tintia","PR","Urbano"
"sept-22","Spotify","80","The Chainsmokers, Coldplay","Something Just Like This","US, GB","Pop"
"sept-22","Spotify","81","Plan B","Por Que Te Demoras?","GB","Urbano"
"sept-22","Spotify","82","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","PR, PR, MX","Urbano"
"sept-22","Spotify","83","Bad Bunny","Después de la Playa","PR","Urbano"
"sept-22","Spotify","84","Daddy Yankee","Gasolina","PR","Urbano"
"sept-22","Spotify","85","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","GB, GB, AU","Pop"
"sept-22","Spotify","86","El Jordan 23","Bakanisimo","CL","Urbano"
"sept-22","Spotify","87","NATTI NATASHA, Daddy Yankee, Wisin & Yandel","Mayor Que Usted","DO, PR, PR","Urbano"
"sept-22","Spotify","88","Coldplay","Sparks","GB","Pop"
"sept-22","Spotify","89","Coldplay","Hymn for the Weekend","GB","Pop"
"sept-22","Spotify","90","Bad Bunny","Un Coco","PR","Urbano"
"sept-22","Spotify","91","Rauw Alejandro, Baby Rasta","PUNTO 40","PR, PR","Urbano"
"sept-22","Spotify","92","Feid","Ferxxo 100","CO","Urbano"
"sept-22","Spotify","93","Nickoog Clk","En El Jacuzzi","CL","Urbano"
"sept-22","Spotify","94","Pailita, El Casti","Par de Veces","CL","Urbano"
"sept-22","Spotify","95","Paulo Londra, Duki","Party en el Barrio (feat. Duki)","AR","Urbano"
"sept-22","Spotify","96","Pailita, Nio Garcia","Yo Quiero","PR","Urbano"
"sept-22","Spotify","97","Plan B","Es un Secreto","GB","Urbano"
"sept-22","Spotify","98","Cris Mj, Juanka","Víbora","CL, PR","Urbano"
"sept-22","Spotify","99","De La Ghetto, Rauw Alejandro","Loco Por Perrearte - Remix","PR, PR","Urbano"
"sept-22","Spotify","100","King Savagge, L-Gante, El Jordan 23, Cris Mj, Marcianeke, Drakomafia","Pantano - Remix","CL, CL","Urbano"
"oct-22","Spotify","1","Pailita, El Jordan 23, Noriel, Pablo Chill-E","Na Na Na - Remix","PR, CL","Urbano"
"oct-22","Spotify","2","Manuel Turizo","La Bachata","CO","Urbano"
"oct-22","Spotify","3","Stars Music Chile, Cris Mj, Standly","Marisola","CL","Urbano"
"oct-22","Spotify","4","Pablito Pesadilla, Polimá Westcoast, Nickoog Clk, Fran C","BABY OTAKU","CL","Urbano"
"oct-22","Spotify","5","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","AR","Urbano"
"oct-22","Spotify","6","Bad Bunny, Chencho Corleone","Me Porto Bonito","PR, PR","Urbano"
"oct-22","Spotify","7","Bad Bunny","Efecto","PR","Urbano"
"oct-22","Spotify","8","Quevedo","VISTA AL MAR","ES","Urbano"
"oct-22","Spotify","9","Shakira, Ozuna","Monotonía","CO, PR","Urbano"
"oct-22","Spotify","10","Ozuna, Feid","Hey Mor","PR, CO","Urbano"
"oct-22","Spotify","11","Feid","Feliz Cumpleaños Ferxxo","CO","Urbano"
"oct-22","Spotify","12","Julianno Sosa, Young Cister","GANAS","CL,CL","Urbano"
"oct-22","Spotify","13","Rauw Alejandro, Lyanno, Brray","LOKERA","PR, PR, PR","Urbano"
"oct-22","Spotify","14","Bad Bunny","Moscow Mule","PR","Urbano"
"oct-22","Spotify","15","Rauw Alejandro, Baby Rasta","PUNTO 40","PR, PR","Urbano"
"oct-22","Spotify","16","ROSALÍA","DESPECHÁ","ES","Urbano"
"oct-22","Spotify","17","Bad Bunny, Bomba Estéreo","Ojitos Lindos","PR, CO","Urbano"
"oct-22","Spotify","18","Bad Bunny","Tití Me Preguntó","PR","Urbano"
"oct-22","Spotify","19","Ak4:20","SE ENDIABLA","CL","Urbano"
"oct-22","Spotify","20","Pailita","Parcera","CL","Urbano"
"oct-22","Spotify","21","Young Cister","LA TERAPIA","CL","Urbano"
"oct-22","Spotify","22","Bad Bunny","Neverita","PR","Urbano"
"oct-22","Spotify","23","Nickoog Clk","Salimos Del Tarro","CL","Urbano"
"oct-22","Spotify","24","Polimá Westcoast, Feid, Pailita, Paloma Mami, De La Ghetto","ULTRA SOLO REMIX","CL, CO, US, PR","Urbano"
"oct-22","Spotify","25","Jairo Vera, Darkiel, Gino Mella, Best, Bayriton","ADICTO (feat. Best, Bayriton)","PR","Urbano"
"oct-22","Spotify","26","Luar La L","Caile","PR","Urbano"
"oct-22","Spotify","27","Wisin & Yandel, ROSALÍA","Besos Moja2","PR, ES","Urbano"
"oct-22","Spotify","28","Julianno Sosa, Endo, El Jordan 23, Noiss","PERREA KTM","US","Urbano"
"oct-22","Spotify","29","KAROL G, Maldy","GATÚBELA","CO, PR","Urbano"
"oct-22","Spotify","30","Pailita, Young Cister","Caminemos de la Mano","CL,CL","Urbano"
"oct-22","Spotify","31","Standly","Panamera","CL","Urbano"
"oct-22","Spotify","32","Mora, Feid","LA INOCENTE","SE, CO","Urbano"
"oct-22","Spotify","33","Bad Bunny, Tony Dize","La Corriente","PR, PR","Urbano"
"oct-22","Spotify","34","JC Reyes, Pablo Chill-E, ECKO","34 Amor y Mafia REMIX","CL","Urbano"
"oct-22","Spotify","35","El Jordan 23","Bakanisimo","CL","Urbano"
"oct-22","Spotify","36","Feid","Normal","CO","Urbano"
"oct-22","Spotify","37","Cris Mj","Una Noche en Medellín","CL","Urbano"
"oct-22","Spotify","38","KAROL G","PROVENZA","CO","Urbano"
"oct-22","Spotify","39","Ak4:20, Pailita, Cris Mj","Me Arrepentí","CL","Urbano"
"oct-22","Spotify","40","El BAI, Cris Mj, SowlBeatz","Pensándote","CL, CL","Urbano"
"oct-22","Spotify","41","Martinwhite, Erreflexx","V16","CL,CL","Urbano"
"oct-22","Spotify","42","JHAYCO, Feid, Sech","En La De Ella","PR, CO, PA","Urbano"
"oct-22","Spotify","43","Bad Bunny, JHAYCO","Tarot","PR, PR","Urbano"
"oct-22","Spotify","44","Standly","Baila para Mi","CL","Urbano"
"oct-22","Spotify","45","Shakira, Rauw Alejandro","Te Felicito","CO, PR","Pop"
"oct-22","Spotify","46","Polimá Westcoast, J Balvin","KAWAII","CL, CO","Urbano"
"oct-22","Spotify","47","Cris Mj, Fran C","Bellakera","CL","Urbano"
"oct-22","Spotify","48","Standly","Pégate","CL","Urbano"
"oct-22","Spotify","49","Bad Bunny, Rauw Alejandro","Party","PR, PR","Urbano"
"oct-22","Spotify","50","El Jordan 23, Standly","Bailando","CL,CL","Urbano"
"oct-22","Spotify","51","Taylor Swift","Anti-Hero","US","Pop"
"oct-22","Spotify","52","Bayron Fire, Nickoog Clk, Balbi El Chamako, Jairo Vera, Bayriton, Tommy Boysen","Hay Amores Que Matan - Remix","CL, CL","Urbano"
"oct-22","Spotify","53","Rauw Alejandro, Chencho Corleone","Desesperados","PR, PR","Urbano"
"oct-22","Spotify","54","King Savagge, Noriel","Tra Tra","PR","Urbano"
"oct-22","Spotify","55","Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow","La Llevo Al Cielo (Ft. Ñengo Flow)","PR, PR, PR, PR","Urbano"
"oct-22","Spotify","56","Feid","Prohibidox","CO","Urbano"
"oct-22","Spotify","57","Pailita, Cris Mj, Big Cvyu","Dime Tú","CL","Urbano"
"oct-22","Spotify","58","Bad Bunny","Un Ratito","PR","Urbano"
"oct-22","Spotify","59","Bad Bunny","Yonaguni","PR","Urbano"
"oct-22","Spotify","60","Harry Styles","As It Was","GB","Pop"
"oct-22","Spotify","61","Cris Mj, Jory Boy","Suburban","CL, PR","Urbano"
"oct-22","Spotify","62","Polimá Westcoast, Young Cister, Cris Mj","SEXTIME","CL, CL","Urbano"
"oct-22","Spotify","63","Polimá Westcoast, Pailita","ULTRA SOLO","CL","Urbano"
"oct-22","Spotify","64","Becky G, KAROL G","MAMIII","US, CO","Urbano"
"oct-22","Spotify","65","Taylor Swift","Lavender Haze","US","Pop"
"oct-22","Spotify","66","Standly, Yilberking","Tequila y Limón","CL","Urbano"
"oct-22","Spotify","67","Sayian Jimmy, Standly, Yishark, Nysix Music, Tobal Mj, Benji La Maldita Escritura De Oro","Flotao","CL,CL,CL,CL,CL,CL","Urbano"
"oct-22","Spotify","68","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","GB, US","Urbano"
"oct-22","Spotify","69","Julianno Sosa, King Savagge","Cochinae","CL,CL","Urbano"
"oct-22","Spotify","70","Brytiago, Polimá Westcoast","S.O.S.","PR, CL","Urbano"
"oct-22","Spotify","71","Taylor Swift, Lana Del Rey","Snow On The Beach (feat. Lana Del Rey)","US, US","Pop"
"oct-22","Spotify","72","El Jordan 23","Pato Feo Soy Yo","CL","Urbano"
"oct-22","Spotify","73","Jairo Vera","Tarima","CL","Urbano"
"oct-22","Spotify","74","Rels B","cómo dormiste?","ES","Urbano"
"oct-22","Spotify","75","Cris Mj","Paz Mental","CL","Urbano"
"oct-22","Spotify","76","Nickoog Clk, Standly","Que Se Hace","CL,CL","Urbano"
"oct-22","Spotify","77","J Balvin, Bad Bunny","LA CANCIÓN","CO, PR","Urbano"
"oct-22","Spotify","78","Bad Bunny","Un Coco","PR","Urbano"
"oct-22","Spotify","79","Daddy Yankee, Bad Bunny","X ÚLTIMA VEZ","PR, PR","Urbano"
"oct-22","Spotify","80","Bad Bunny","Después de la Playa","PR","Urbano"
"oct-22","Spotify","81","Piso 21, Manuel Turizo","Los Cachos","CO, CO","Urbano"
"oct-22","Spotify","82","Pailita, Big Cvyu","Na Na Na","CL,CL","Urbano"
"oct-22","Spotify","83","Plan B","Por Que Te Demoras?","GB","Urbano"
"oct-22","Spotify","84","Bad Bunny, Daddy Yankee","La Santa","PR, PR","Urbano"
"oct-22","Spotify","85","Gino Mella, King Savagge, Best","TAY PAPO","CL,CL,CL","Urbano"
"oct-22","Spotify","86","Plan B","Es un Secreto","GB","Urbano"
"oct-22","Spotify","87","Feid","Ferxxo 100","CO","Urbano"
"oct-22","Spotify","88","Standly","Bailemos Reggaeton","CL","Urbano"
"oct-22","Spotify","89","Feid","Si Te La Encuentras Por Ahí","CO","Urbano"
"oct-22","Spotify","90","Taylor Swift","Maroon","US","Pop"
"oct-22","Spotify","91","Taylor Swift","Midnight Rain","US","Pop"
"oct-22","Spotify","92","El Jordan 23, Big Cvyu","Noche Loca","CL,CL","Urbano"
"oct-22","Spotify","93","Taylor Swift","You're On Your Own, Kid","US","Pop"
"oct-22","Spotify","94","Morat","No Se Va","CO","Urbano"
"oct-22","Spotify","95","Taylor Swift","Karma","US","Pop"
"oct-22","Spotify","96","Bad Bunny, JHAYCO","DÁKITI","PR, PR","Urbano"
"oct-22","Spotify","97","Tego Calderón","Pa' Que Retozen","PR","Urbano"
"oct-22","Spotify","98","De La Ghetto, Rauw Alejandro","Loco Por Perrearte - Remix","PR, PR","Urbano"
"oct-22","Spotify","99","Bad Bunny","A Tu Merced","PR","Urbano"
"oct-22","Spotify","100","Rema, Selena Gomez","Calm Down (with Selena Gomez)","NG, US","Urbano"
"nov-22","Spotify","1","Ozuna, Feid","Hey Mor","PR, CO","Urbano"
"nov-22","Spotify","2","Manuel Turizo","La Bachata","CO","Urbano"
"nov-22","Spotify","3","Pailita, El Jordan 23, Noriel, Pablo Chill-E","Na Na Na - Remix","PR, CL","Urbano"
"nov-22","Spotify","4","ITHAN NY, Tunechikidd, Nickoog Clk","TU DIABLO","CL","Urbano"
"nov-22","Spotify","5","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","AR","Urbano"
"nov-22","Spotify","6","Stars Music Chile, Cris Mj, Standly","Marisola","CL","Urbano"
"nov-22","Spotify","7","Feid","Feliz Cumpleaños Ferxxo","CO","Urbano"
"nov-22","Spotify","8","Bad Bunny, Chencho Corleone","Me Porto Bonito","PR, PR","Urbano"
"nov-22","Spotify","9","Quevedo","VISTA AL MAR","ES","Urbano"
"nov-22","Spotify","10","Cris Mj, Tiago PZK","Fiera","CL, AR","Urbano"
"nov-22","Spotify","11","Bad Bunny","Efecto","PR","Urbano"
"nov-22","Spotify","12","Bizarrap, Duki","Duki: Bzrp Music Sessions, Vol. 50","AR","Urbano"
"nov-22","Spotify","13","Pablito Pesadilla, Polimá Westcoast, Nickoog Clk, Fran C","BABY OTAKU","CL","Urbano"
"nov-22","Spotify","14","Rauw Alejandro, Lyanno, Brray","LOKERA","PR, PR, PR","Urbano"
"nov-22","Spotify","15","Julianno Sosa, Young Cister","GANAS","CL,CL","Urbano"
"nov-22","Spotify","16","Wisin & Yandel, ROSALÍA","Besos Moja2","PR, ES","Urbano"
"nov-22","Spotify","17","Bad Bunny, Bomba Estéreo","Ojitos Lindos","PR, CO","Urbano"
"nov-22","Spotify","18","Rauw Alejandro, Baby Rasta","PUNTO 40","PR, PR","Urbano"
"nov-22","Spotify","19","Pailita","Parcera","CL","Urbano"
"nov-22","Spotify","20","El Punto40, Marcianeke","Mini Mini","CL","Urbano"
"nov-22","Spotify","21","Feid, Ak4:20, Taiko","Malibu","CO","Urbano"
"nov-22","Spotify","22","Bad Bunny","Moscow Mule","PR","Urbano"
"nov-22","Spotify","23","Bad Bunny","Tití Me Preguntó","PR","Urbano"
"nov-22","Spotify","24","Jairo Vera, Darkiel, Gino Mella, Best, Bayriton","ADICTO (feat. Best, Bayriton)","PR","Urbano"
"nov-22","Spotify","25","Shakira, Ozuna","Monotonía","CO, PR","Pop"
"nov-22","Spotify","26","ROSALÍA","DESPECHÁ","ES","Tropical/Latino"
"nov-22","Spotify","27","KAROL G, Ovy On The Drums","CAIRO","CO, CO","Urbano"
"nov-22","Spotify","28","Bad Bunny","Neverita","PR","Urbano"
"nov-22","Spotify","29","Polimá Westcoast, Feid, Pailita, Paloma Mami, De La Ghetto","ULTRA SOLO REMIX","CL, CO, US, PR","Urbano"
"nov-22","Spotify","30","Young Cister, Nicki Nicole, Alvaro Diaz","LA TERAPIA REMIX","AR, PR","Urbano"
"nov-22","Spotify","31","Mora, Feid","LA INOCENTE","SE, CO","Urbano"
"nov-22","Spotify","32","Feid","Normal","CO","Urbano"
"nov-22","Spotify","33","Luar La L","Caile","PR","Urbano"
"nov-22","Spotify","34","Bad Bunny, Tony Dize","La Corriente","PR, PR","Urbano"
"nov-22","Spotify","35","Ak4:20","SE ENDIABLA","CL","Urbano"
"nov-22","Spotify","36","Young Cister","LA TERAPIA","CL","Urbano"
"nov-22","Spotify","37","JHAYCO, Feid, Sech","En La De Ella","PR, CO, PA","Urbano"
"nov-22","Spotify","38","KAROL G, Maldy","GATÚBELA","CO, PR","Urbano"
"nov-22","Spotify","39","JC Reyes, Pablo Chill-E, ECKO","34 Amor y Mafia REMIX","CL","Urbano"
"nov-22","Spotify","40","Pailita, Young Cister","Caminemos de la Mano","CL,CL","Urbano"
"nov-22","Spotify","41","Cris Mj","Una Noche en Medellín","CL","Urbano"
"nov-22","Spotify","42","Martinwhite, Erreflexx","V16","CL,CL","Urbano"
"nov-22","Spotify","43","Standly","Panamera","CL","Urbano"
"nov-22","Spotify","44","Julianno Sosa, Endo, El Jordan 23, Noiss","PERREA KTM","US","Urbano"
"nov-22","Spotify","45","Ak4:20, Pailita, Cris Mj","Me Arrepentí","CL","Urbano"
"nov-22","Spotify","46","KAROL G","PROVENZA","CO","Urbano"
"nov-22","Spotify","47","Nickoog Clk","Salimos Del Tarro","CL","Urbano"
"nov-22","Spotify","48","Bad Bunny, JHAYCO","Tarot","PR, PR","Urbano"
"nov-22","Spotify","49","Cris Mj, Fran C","Bellakera","CL","Urbano"
"nov-22","Spotify","50","El Jordan 23","Bakanisimo","CL","Urbano"
"nov-22","Spotify","51","Quevedo","PUNTO G","ES","Urbano"
"nov-22","Spotify","52","El Jordan 23, Standly","Bailando","CL,CL","Urbano"
"nov-22","Spotify","53","Rauw Alejandro, Chencho Corleone","Desesperados","PR, PR","Urbano"
"nov-22","Spotify","54","Bad Bunny, Rauw Alejandro","Party","PR, PR","Urbano"
"nov-22","Spotify","55","El BAI, Cris Mj, SowlBeatz","Pensándote","CL, CL","Urbano"
"nov-22","Spotify","56","Shakira, Rauw Alejandro","Te Felicito","CO, PR","Urbano"
"nov-22","Spotify","57","Paulo Londra, Feid","A Veces (feat. Feid)","AR, CO","Urbano"
"nov-22","Spotify","58","Bad Bunny","Yonaguni","PR","Urbano"
"nov-22","Spotify","59","Harry Styles","As It Was","GB","Pop"
"nov-22","Spotify","60","Standly","Pégate","CL","Urbano"
"nov-22","Spotify","61","Standly","Baila para Mi","CL","Urbano"
"nov-22","Spotify","62","Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow","La Llevo Al Cielo (Ft. Ñengo Flow)","PR, PR, PR, PR","Urbano"
"nov-22","Spotify","63","Eladio Carrion","Mbappe","PR","Urbano"
"nov-22","Spotify","64","Standly","Reggaetón","CL","Urbano"
"nov-22","Spotify","65","Feid","Prohibidox","CO","Urbano"
"nov-22","Spotify","66","Piso 21, Manuel Turizo","Los Cachos","CO, CO","Urbano"
"nov-22","Spotify","67","Bad Bunny","Un Ratito","PR","Urbano"
"nov-22","Spotify","68","Polimá Westcoast, Pailita","ULTRA SOLO","CL","Urbano"
"nov-22","Spotify","69","J Balvin, Bad Bunny","LA CANCIÓN","CO, PR","Urbano"
"nov-22","Spotify","70","Bad Bunny","Un Coco","PR","Urbano"
"nov-22","Spotify","71","Becky G, KAROL G","MAMIII","US, CO","Urbano"
"nov-22","Spotify","72","Bayron Fire, Nickoog Clk, Balbi El Chamako, Jairo Vera, Bayriton, Tommy Boysen","Hay Amores Que Matan - Remix","CL, CL","Urbano"
"nov-22","Spotify","73","Polimá Westcoast, Young Cister, Cris Mj","SEXTIME","CL, CL","Urbano"
"nov-22","Spotify","74","Rels B","cómo dormiste?","ES","Urbano"
"nov-22","Spotify","75","Pailita, Cris Mj, Big Cvyu","Dime Tú","CL","Urbano"
"nov-22","Spotify","76","Cris Mj","Paz Mental","CL","Urbano"
"nov-22","Spotify","77","King Savagge, Noriel","Tra Tra","PR","Urbano"
"nov-22","Spotify","78","Sam Smith, Kim Petras","Unholy (feat. Kim Petras)","GB, US","Pop"
"nov-22","Spotify","79","Plan B","Es un Secreto","PR","Urbano"
"nov-22","Spotify","80","Cris Mj, Jory Boy","Suburban","CL, PR","Urbano"
"nov-22","Spotify","81","Standly, Yilberking","Tequila y Limón","CL","Urbano"
"nov-22","Spotify","82","Bad Bunny","Después de la Playa","PR","Urbano"
"nov-22","Spotify","83","Mora, De La Ghetto","AIRBNB","SE, PR","Urbano"
"nov-22","Spotify","84","Feid","Ferxxo 100","CO","Urbano"
"nov-22","Spotify","85","Jairo Vera, Bayriton","Parcerita","CL,CL","Urbano"
"nov-22","Spotify","86","Jairo Vera","Tarima","CL","Urbano"
"nov-22","Spotify","87","Sayian Jimmy, Standly, Yishark, Nysix Music, Tobal Mj, Benji La Maldita Escritura De Oro","Flotao","CL,CL,CL,CL,CL,CL","Urbano"
"nov-22","Spotify","88","Bad Bunny, Daddy Yankee","La Santa","PR, PR","Urbano"
"nov-22","Spotify","89","El Jordan 23","Prendiendo Blones","CL","Urbano"
"nov-22","Spotify","90","Morat","No Se Va","CO","Urbano"
"nov-22","Spotify","91","Nickoog Clk, Standly","Que Se Hace","CL, CL","Urbano"
"nov-22","Spotify","92","Bad Bunny","A Tu Merced","PR","Urbano"
"nov-22","Spotify","93","Tego Calderón","Pa' Que Retozen","PR","Urbano"
"nov-22","Spotify","94","Mora, Quevedo","APA","SE","Urbano"
"nov-22","Spotify","95","Don Omar","Dile","PR","Urbano"
"nov-22","Spotify","96","Gino Mella, King Savagge, Best","TAY PAPO","CL, CL, CL","Urbano"
"nov-22","Spotify","97","Bad Bunny, JHAYCO","DÁKITI","PR, PR","Urbano"
"nov-22","Spotify","98","Cris Mj, Pablo Chill-E","Como Tu Ninguna - Remix","CL, CL","Urbano"
"nov-22","Spotify","99","Polimá Westcoast, J Balvin","KAWAII","CL, CO","Urbano"
"nov-22","Spotify","100","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","PR, PR, MX","Urbano"
"dic-22","Spotify","1","Pailita, Cris Mj, Young Cister","Llámame Bebé","CL","Urbano"
"dic-22","Spotify","2","Ozuna, Feid","Hey Mor","PR, CO","Urbano"
"dic-22","Spotify","3","Cris Mj, Duki, Nicki Nicole, Standly, Stars Music Chile","Marisola - Remix","CL, AR","Urbano"
"dic-22","Spotify","4","Manuel Turizo","La Bachata","CO","Urbano"
"dic-22","Spotify","5","Arcángel, Bad Bunny","La Jumpa","PR, PR","Urbano"
"dic-22","Spotify","6","Ñengo Flow, Bad Bunny","Gato de Noche","PR, PR","Urbano"
"dic-22","Spotify","7","Pailita","Parcera","CL","Urbano"
"dic-22","Spotify","8","Feid","Feliz Cumpleaños Ferxxo","CO","Urbano"
"dic-22","Spotify","9","Pailita, El Jordan 23, Noriel, Pablo Chill-E","Na Na Na - Remix","PR, CL","Urbano"
"dic-22","Spotify","10","Jere Klein, Lucky Brown","Mandame Tu Ubi","CL","Urbano"
"dic-22","Spotify","11","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","AR","Urbano"
"dic-22","Spotify","12","Bad Bunny, Chencho Corleone","Me Porto Bonito","PR, PR","Urbano"
"dic-22","Spotify","13","Harry Nach, Cris Mj, Pablo Chill-E, Polimá Westcoast, Aqua VS, Tom fomt, Kreamly, Nikxz","LOKOTRON REMIX","CL, CL, CL","Urbano"
"dic-22","Spotify","14","Stars Music Chile, Cris Mj, Standly","Marisola","CL","Urbano"
"dic-22","Spotify","15","Bad Bunny","Efecto","PR","Urbano"
"dic-22","Spotify","16","ITHAN NY, Tunechikidd, Nickoog Clk","TU DIABLO","CL","Urbano"
"dic-22","Spotify","17","Rauw Alejandro, Lyanno, Brray","LOKERA","PR, PR, PR","Urbano"
"dic-22","Spotify","18","Quevedo","VISTA AL MAR","ES","Urbano"
"dic-22","Spotify","19","Julianno Sosa, Young Cister","GANAS","CL, CL","Urbano"
"dic-22","Spotify","20","Cris Mj, Pablo Chill-E","Como Tu Ninguna - Remix","CL, CL","Urbano"
"dic-22","Spotify","21","Young Cister, Taiko","DEBI LLEVARTE FLORES","CL","Urbano"
"dic-22","Spotify","22","Balbi El Chamako, Jere Klein","Ese Corte","CL, CL","Urbano"
"dic-22","Spotify","23","Bad Bunny, Bomba Estéreo","Ojitos Lindos","PR, CO","Urbano"
"dic-22","Spotify","24","Pablito Pesadilla, Polimá Westcoast, Nickoog Clk, Fran C","BABY OTAKU","CL","Urbano"
"dic-22","Spotify","25","El Punto40, Marcianeke","Mini Mini","CL","Urbano"
"dic-22","Spotify","26","Quevedo","PUNTO G","ES","Urbano"
"dic-22","Spotify","27","Polimá Westcoast, Quevedo, Mora","LACONE","CL, SE","Urbano"
"dic-22","Spotify","28","Bad Bunny","Tití Me Preguntó","PR","Urbano"
"dic-22","Spotify","29","Wisin & Yandel, ROSALÍA","Besos Moja2","PR, ES","Urbano"
"dic-22","Spotify","30","Bad Bunny","Moscow Mule","PR","Urbano"
"dic-22","Spotify","31","Rauw Alejandro, Baby Rasta","PUNTO 40","PR, PR","Urbano"
"dic-22","Spotify","32","Cris Mj, Tiago PZK","Fiera","CL, AR","Urbano"
"dic-22","Spotify","33","KAROL G, Ovy On The Drums","CAIRO","CO, CO","Urbano"
"dic-22","Spotify","34","Bad Bunny","Neverita","PR","Urbano"
"dic-22","Spotify","35","ROSALÍA","DESPECHÁ","ES","Urbano"
"dic-22","Spotify","36","Jairo Vera, Darkiel, Gino Mella, Best, Bayriton","ADICTO (feat. Best, Bayriton)","CL","Urbano"
"dic-22","Spotify","37","Polimá Westcoast, Feid, Pailita, Paloma Mami, De La Ghetto","ULTRA SOLO REMIX","CL, CO, US, PR","Urbano"
"dic-22","Spotify","38","Feid","Normal","CO","Urbano"
"dic-22","Spotify","39","Paloma Mami, Pailita, El Jordan 23","SíNTOMAS DE SOLTERA","US","Urbano"
"dic-22","Spotify","40","Feid, Ak4:20, Taiko","Malibu","CO","Urbano"
"dic-22","Spotify","41","Young Cister","LA TERAPIA","CL","Urbano"
"dic-22","Spotify","42","Shakira, Ozuna","Monotonía","CO, PR","Pop"
"dic-22","Spotify","43","Cris Mj","Una Noche en Medellín","CL","Urbano"
"dic-22","Spotify","44","Marcianeke, Jere Klein, Gold Music","Muñeca","CL, CL","Urbano"
"dic-22","Spotify","45","Martinwhite, Erreflexx","V16","CL","Urbano"
"dic-22","Spotify","46","Ak4:20, Pailita, Cris Mj","Me Arrepentí","CL","Urbano"
"dic-22","Spotify","47","Nickoog Clk","Salimos Del Tarro","CL","Urbano"
"dic-22","Spotify","48","Cris Mj, Ak4:20","Sin Seguro","CL","Urbano"
