"Fecha","Medio","Posición","Artista","Canción","Nacionalidad","Genero"
"jun-24","Spotify","74","Maluma, Carin Leon","Según Quién","CO, MX","Urbano"
"jun-24","Spotify","75","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","AR, AR, AR","Urbano"
"jun-24","Spotify","76","Carin Leon","Primera Cita","MX","Tropical/Latino"
"jun-24","Spotify","77","Becky G, Ángela Aguilar, Leonardo Aguilar","POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar)","US, MX, MX","Urbano"
"jun-24","Spotify","78","Feid, Young Miko","CLASSY 101","CO, PR","Urbano"
"jun-24","Spotify","79","Harry Styles","As It Was","GB","Pop"
"jun-24","Spotify","80","Nickoog Clk, Jere Klein","XQ TAN SOLA?","CL","Urbano"
"jun-24","Spotify","81","Myke Towers","LA FALDA","PR","Urbano"
"jun-24","Spotify","82","Anuel AA, Haze","Amanece","PR, GB","Urbano"
"jun-24","Spotify","83","Tony Dize, Yandel","Permitame (feat. Yandel)","PR, PR","Urbano"
"jun-24","Spotify","84","Soda Stereo","Trátame Suavemente - Remasterizado 2007","AR","Rock"
"jun-24","Spotify","85","Pablo Chill-E, Pailita","Cora Roto (feat. Pailita)","CL","Urbano"
"jun-24","Spotify","86","Milo j, Taiu","Rara Vez","AR, AR","Urbano"
"jun-24","Spotify","87","ITHAN NY, CDobleta, BlopaOnTheTrack","ORO MACIZO","CL, PR","Urbano"
"jun-24","Spotify","88","Marshmello, Manuel Turizo","El Merengue","US, CO","Electrónica"
"jun-24","Spotify","89","Armut, Ayparia","Luxuria","TU,FR","Electrónica"
"jun-24","Spotify","90","Cris Mj","No Ando Weando","CL","Urbano"
"jun-24","Spotify","91","Don Omar","Dile","PR","Urbano"
"jun-24","Spotify","92","Christian Nodal","Ya No Somos Ni Seremos","MX","Tropical/Latino"
"jun-24","Spotify","93","Trueno, Nicki Nicole, Bizarrap, Taiu, TATOOL","Mamichula - con Nicki Nicole","AR, AR, AR, AR","Urbano"
"jun-24","Spotify","94","Bayron Fire","Me Pongo Bonito","CL","Urbano"
"jun-24","Spotify","95","KAROL G, Cris Mj, Ryan Castro","UNA NOCHE EN MEDELLÍN - REMIX","CO, CL, CO","Urbano"
"jun-24","Spotify","96","Lucky Brown, La Joaqui, De La Ghetto, Adan La Amenaza","Privado (Remix)","AR, PR","Urbano"
"jun-24","Spotify","97","TINI, Maria Becerra","Miénteme","AR, AR","Pop"
"jun-24","Spotify","98","Benson Boone","Beautiful Things","US","Pop"
"jun-24","Spotify","99","Brytiago, Anuel AA","Kilerito","PR, PR","Urbano"
"jun-24","Spotify","100","Los Bunkers","Llueve Sobre La Ciudad","CL","Rock"
"jul-24","Spotify","1","Cris Mj","No Ponga Excusas","CL","Urbano"
"jul-24","Spotify","2","FloyyMenor, Lewis Somes","APAGA EL CEL","CL","Urbano"
"jul-24","Spotify","3","Cris Mj","SI NO ES CONTIGO","CL","Urbano"
"jul-24","Spotify","4","Fran C, Jere Klein","Mi Automóvil","CL","Urbano"
"jul-24","Spotify","5","Blessd, Ovy On The Drums","Mírame","CO, CO","Urbano"
"jul-24","Spotify","6","FloyyMenor","PELIGROSA","CL","Urbano"
"jul-24","Spotify","7","KAROL G","Si Antes Te Hubiera Conocido","CO","Urbano"
"jul-24","Spotify","8","FloyyMenor, Cris Mj","Gata Only","CL, CL","Urbano"
"jul-24","Spotify","9","Trueno","REAL GANGSTA LOVE","AR","Urbano"
"jul-24","Spotify","10","Kidd Voodoo, La Joaqui, Dysbit","Instinto","AR","Urbano"
"jul-24","Spotify","11","Jere Klein, Lucky Brown, Adan La Amenaza","MUJER FINA","CL","Urbano"
"jul-24","Spotify","12","Jimin","Who","KR","Pop"
"jul-24","Spotify","13","Bryant Myers, Cris Mj","Tuss","PR, CL","Urbano"
"jul-24","Spotify","14","Feid, ATL Jacob","LUNA","CO","Urbano"
"jul-24","Spotify","15","Pablo Chill-E, Bryartz","Gitana (feat. Bryartz)","CL","Urbano"
"jul-24","Spotify","16","Kidd Voodoo, DrefQuila, Young Cister, Easykid, Swift 047, LOS 4F","Enrolar - Fantastic Four Remix","CL","Urbano"
"jul-24","Spotify","17","Cris Mj","Daytona","CL","Urbano"
"jul-24","Spotify","18","Jere Klein, Axl Boore, EL MURCIELAGO","REELS","CL","Urbano"
"jul-24","Spotify","19","Cris Mj, Dei V","Diabólica","CL","Urbano"
"jul-24","Spotify","20","Lucky Brown, Nes","Avísame","CL","Urbano"
"jul-24","Spotify","21","Jere Klein, El BAI, Dj Osar, Mateo on the Beatz","SOLO DIME","CL, CL","Urbano"
"jul-24","Spotify","22","Tiago PZK, Ke Personajes","Piel","AR, AR","Urbano"
"jul-24","Spotify","23","Rvssian, Rauw Alejandro, Ayra Starr","Santa","JM, PR, NG","Urbano"
"jul-24","Spotify","24","eleven1.1, DrefQuila, Kidd Voodoo, Harry Nach, SOULFIA","Escarlata - Remix","CL, CL","Urbano"
"jul-24","Spotify","25","Plan B","Es un Secreto","GB","Urbano"
"jul-24","Spotify","26","Pablo Chill-E, Ñengo Flow, Jere Klein","Bastardo (feat. Ñengo Flow & Jere Klein)","CL, PR, CL","Urbano"
"jul-24","Spotify","27","Lucky Brown, Big Cvyu","Coa Xorete","CL","Urbano"
"jul-24","Spotify","28","Gino Mella, Julianno Sosa, Moustache","LUNA DILE","AU","Urbano"
"jul-24","Spotify","29","Young Cister","miau","CL","Urbano"
"jul-24","Spotify","30","Myke Towers, Bad Bunny","ADIVINO","PR, PR","Urbano"
"jul-24","Spotify","31","Big One, Maria Becerra, Trueno","Cuando Te Vi | CROSSOVER #5","AR, AR, AR","Urbano"
"jul-24","Spotify","32","KAROL G","AMARGURA","CO","Urbano"
"jul-24","Spotify","33","Lucky Brown, Jere Klein, Mateo on the Beatz","¿Cuál Es Su Nombre?","CL","Urbano"
"jul-24","Spotify","34","KAROL G, Peso Pluma","QLONA","CO, MX","Urbano"
"jul-24","Spotify","35","Manuel Turizo","La Bachata","CO","Urbano"
"jul-24","Spotify","36","Cris Mj","Que Hay Amor","CL","Urbano"
"jul-24","Spotify","37","Jere Klein, Nickoog Clk, Lucky Brown, El BAI","PRINCESITA DE ...","CL, CL","Urbano"
"jul-24","Spotify","38","Kidd Voodoo, Pablo Chill-E, Swift 047","Ese Guille","CL","Urbano"
"jul-24","Spotify","39","Tobal Mj, Cris Mj, Kail BRL","Que Brille Sola Mami","CL","Urbano"
"jul-24","Spotify","40","Tony Dize, Plan B","Solos (feat. Plan B)","PR, GB","Pop"
"jul-24","Spotify","41","Kapo","Ohnana","CO","Tropical/Latino"
"jul-24","Spotify","42","Kidd Voodoo, Daiko 02","Minnie <3","CL","Urbano"
"jul-24","Spotify","43","iZaak, JHAYCO, Anuel AA","BBY BOO - REMIX","PR, PR, PR","Urbano"
"jul-24","Spotify","44","Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?","MX, SE","Tropical/Latino"
"jul-24","Spotify","45","FloyyMenor, Lucky Brown","ME GUSTA","CL","Urbano"
"jul-24","Spotify","46","KAROL G","MI EX TENÍA RAZÓN","CO","Urbano"
"jul-24","Spotify","47","Myke Towers","LA FALDA","PR","Urbano"
"jul-24","Spotify","48","Cris Mj","Partyson","CL","Urbano"
"jul-24","Spotify","49","Dei V, Cris Mj","Rapido (with Cris Mj)","CL","Urbano"
"jul-24","Spotify","50","Valentino Merlo, The La Planta","Hoy","UY","Tropical/Latino"
"jul-24","Spotify","51","ITHAN NY, FloyyMenor, De La Ghetto","ANDO CON EL KI","CL, CL, PR","Urbano"
"jul-24","Spotify","52","Feid","SORRY 4 THAT MUCH","CO","Urbano"
"jul-24","Spotify","53","Panda Black, Cris Mj","Pensamos Rapido","CL","Urbano"
"jul-24","Spotify","54","Kidd Voodoo, Swift 047","Grabándote:)","CL","Urbano"
"jul-24","Spotify","55","Jere Klein, Cris Mj","LOCA FARANDULERA","CL, CL","Urbano"
"jul-24","Spotify","56","Sabrina Carpenter","Please Please Please","US","Pop"
"jul-24","Spotify","57","Cris Mj","QUICKIE","CL","Urbano"
"jul-24","Spotify","58","J Abdiel, De La Rose, Yan Block, iZaak, Jay Wheeler","WYA REMIX RED","PR, PR, PR","Urbano"
"jul-24","Spotify","59","Jere Klein, Adan La Amenaza","LA BANDA","CL","Urbano"
"jul-24","Spotify","60","Jere Klein, Gittobeatz","ANDO","CL","Urbano"
"jul-24","Spotify","61","Piero 47, JC Reyes, ITHAN NY, Ak4:20, Cris Mj, Distobal","Amiri Jeans - Remix","CL, CL","Urbano"
"jul-24","Spotify","62","Billie Eilish","BIRDS OF A FEATHER","US","Pop"
"jul-24","Spotify","63","Katteyes, Kidd Voodoo","Tas Texteandome","CL","Urbano"
"jul-24","Spotify","64","Jere Klein, Nes, Mateo on the Beatz","BLANKITA COMO NIEVE","CL","Urbano"
"jul-24","Spotify","65","DrefQuila, Kidd Voodoo, Easykid, Ovyze","La Receta","CL","Urbano"
"jul-24","Spotify","66","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","AR, AR, AR","Urbano"
"jul-24","Spotify","67","Cris Mj","La Noche Está","CL","Urbano"
"jul-24","Spotify","68","Sabrina Carpenter","Espresso","US","Pop"
"jul-24","Spotify","69","KAROL G, Shakira","TQG","CO, CO","Urbano"
"jul-24","Spotify","70","a-ha","Take on Me","NO","Electrónica"
"jul-24","Spotify","71","Bad Bunny, Feid","PERRO NEGRO","PR, CO","Urbano"
"jul-24","Spotify","72","Kidd Voodoo, Young Cister","Fashion Girl - Remix","CL","Urbano"
"jul-24","Spotify","73","Grupo Frontera, Ke Personajes","OJITOS ROJOS","AR","Tropical/Latino"
"jul-24","Spotify","74","Carin Leon","Primera Cita","MX","Tropical/Latino"
"jul-24","Spotify","75","Young Miko, Feid","offline","PR, CO","Urbano"
"jul-24","Spotify","76","Boza, ELENA ROSE","orióN","PA","Urbano"
"jul-24","Spotify","77","ITHAN NY, Ak4:20","MA DIAMANTE","CL","Urbano"
"jul-24","Spotify","78","Milo j","3 PECADOS DESPUES…","AR","Urbano"
"jul-24","Spotify","79","Jere Klein, Nicki Nicole","X ESO BB","CL, AR","Urbano"
"jul-24","Spotify","80","Jere Klein, Lil Pump, Mateo on the Beatz","YUMMY!","CL, US","Urbano"
"jul-24","Spotify","81","Almighty","Solida","GB","Urbano"
"jul-24","Spotify","82","KAROL G","PROVENZA","CO","Urbano"
"jul-24","Spotify","83","Anuel AA, Haze","Amanece","PR, GB","Urbano"
"jul-24","Spotify","84","Lleflight, Gino Mella","Bellavista","CL","Urbano"
"jul-24","Spotify","85","Stray Kids","Chk Chk Boom","KR","Pop"
"jul-24","Spotify","86","Kidd Voodoo, Dysbit","+Q1 Jenner","CL","Urbano"
"jul-24","Spotify","87","Standly","Vida Peligrosa","CL","Urbano"
"jul-24","Spotify","88","Julieta Venegas","Me Voy","MX","Pop"
"jul-24","Spotify","89","Feid, Young Miko","CLASSY 101","CO, PR","Urbano"
"jul-24","Spotify","90","Kidd Voodoo, LACUEVA","Recuérdame </3","CL","Urbano"
"jul-24","Spotify","91","Fran Maira","Amiga Ya Mató","CL","Urbano"
"jul-24","Spotify","92","Marshmello, Manuel Turizo","El Merengue","US, CO","Electrónica"
"jul-24","Spotify","93","Easykid, Dysbit","TNT","CL","Urbano"
"jul-24","Spotify","94","Rauw Alejandro","Cúrame","PR","Urbano"
"jul-24","Spotify","95","Harry Styles","As It Was","GB","Rock"
"jul-24","Spotify","96","Tony Dize, Yandel","Permitame (feat. Yandel)","PR, PR","Urbano"
"jul-24","Spotify","97","KAROL G","MIENTRAS ME CURO DEL CORA","CO","Urbano"
"jul-24","Spotify","98","The Police","Every Breath You Take","GB","Pop"
"jul-24","Spotify","99","Becky G, Ángela Aguilar, Leonardo Aguilar","POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar)","US, MX, MX","Urbano"
"jul-24","Spotify","100","Martinwhite, NEMJ","CHINGON","CL","Urbano"
"ago-24","Spotify","1","Jere Klein, Mateo on the Beatz, EL MURCIELAGO","CHIKA MALA","CL","Urbano"
"ago-24","Spotify","2","KAROL G","Si Antes Te Hubiera Conocido","CO","Urbano"
"ago-24","Spotify","3","FloyyMenor","PELIGROSA","CL","Urbano"
"ago-24","Spotify","4","Cris Mj","No Ponga Excusas","CL","Urbano"
"ago-24","Spotify","5","FloyyMenor, Lewis Somes","TU TA RICA","CL","Urbano"
"ago-24","Spotify","6","Cris Mj","SI NO ES CONTIGO","CL","Urbano"
"ago-24","Spotify","7","Jimin","Who","KR","Pop"
"ago-24","Spotify","8","Fran C, Jere Klein","Mi Automóvil","CL","Urbano"
"ago-24","Spotify","9","Blessd, Ovy On The Drums","Mírame","CO, CO","Urbano"
"ago-24","Spotify","10","Kapo","UWAIE","CO","Tropical/Latino"
"ago-24","Spotify","11","BRUNO MATEUS","Sola Suelta Soltera - Intro - Remix","AR","Urbano"
"ago-24","Spotify","12","Kapo","Ohnana","CO","Tropical/Latino"
"ago-24","Spotify","13","Bryant Myers, Cris Mj","Tuss","PR, CL","Urbano"
"ago-24","Spotify","14","Jere Klein, Lucky Brown, Adan La Amenaza","MUJER FINA","CL","Urbano"
"ago-24","Spotify","15","Feid, ATL Jacob","LUNA","CO","Urbano"
"ago-24","Spotify","16","Nes, Cris Mj","QUE LE DE","CL","Urbano"
"ago-24","Spotify","17","Tiago PZK, Ke Personajes","Piel","AR, AR","Urbano"
"ago-24","Spotify","18","FloyyMenor, Cris Mj","Gata Only","CL, CL","Urbano"
"ago-24","Spotify","19","Kidd Voodoo, La Joaqui, Dysbit","Instinto","AR","Urbano"
"ago-24","Spotify","20","Lady Gaga, Bruno Mars","Die With A Smile","US, US","Pop"
"ago-24","Spotify","21","FloyyMenor, Lewis Somes","APAGA EL CEL","CL","Urbano"
"ago-24","Spotify","22","Trueno","REAL GANGSTA LOVE","AR","Urbano"
"ago-24","Spotify","23","Cris Mj","Daytona","CL","Urbano"
"ago-24","Spotify","24","Plan B","Es un Secreto","GB","Urbano"
"ago-24","Spotify","25","eleven1.1, DrefQuila, Kidd Voodoo, Harry Nach, SOULFIA","Escarlata - Remix","CL, CL","Urbano"
"ago-24","Spotify","26","Kidd Voodoo, DrefQuila, Young Cister, Easykid, Swift 047, LOS 4F","Enrolar - Fantastic Four Remix","CL","Urbano"
"ago-24","Spotify","27","Pablo Chill-E, Bryartz","Gitana (feat. Bryartz)","CL","Urbano"
"ago-24","Spotify","28","Almighty","Solida","GB","Urbano"
"ago-24","Spotify","29","Cris Mj, Dei V","Diabólica","CL","Urbano"
"ago-24","Spotify","30","Valentino Merlo, The La Planta","Hoy","UY","Tropical/Latino"
"ago-24","Spotify","31","Young Cister, CJota","misteriosa (xulinho)","CL","Urbano"
"ago-24","Spotify","32","Rvssian, Rauw Alejandro, Ayra Starr","Santa","JM, PR, NG","Urbano"
"ago-24","Spotify","33","Dei V, Cris Mj","Rapido (with Cris Mj)","CL","Urbano"
"ago-24","Spotify","34","Jere Klein, Axl Boore, EL MURCIELAGO","REELS","CL","Urbano"
"ago-24","Spotify","35","KAROL G","AMARGURA","CO","Urbano"
"ago-24","Spotify","36","Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?","MX, SE","Tropical/Latino"
"ago-24","Spotify","37","Lucky Brown, Nes","Avísame","CL","Urbano"
"ago-24","Spotify","38","Maisak, Feid","SE ME OLVIDA","CO","Urbano"
"ago-24","Spotify","39","KAROL G, Peso Pluma","QLONA","CO, MX","Urbano"
"ago-24","Spotify","40","Manuel Turizo","La Bachata","CO","Urbano"
"ago-24","Spotify","41","Pablo Chill-E, Ñengo Flow, Jere Klein","Bastardo (feat. Ñengo Flow & Jere Klein)","CL, PR, CL","Urbano"
"ago-24","Spotify","42","Lucky Brown, Big Cvyu","Coa Xorete","CL","Urbano"
"ago-24","Spotify","43","Sabrina Carpenter","Please Please Please","US","Pop"
"ago-24","Spotify","44","KAROL G","MI EX TENÍA RAZÓN","CO","Urbano"
"ago-24","Spotify","45","Jere Klein, Nickoog Clk, Lucky Brown, El BAI","PRINCESITA DE ...","CL, CL","Urbano"
"ago-24","Spotify","46","Billie Eilish","BIRDS OF A FEATHER","US","Pop"
"ago-24","Spotify","47","Myke Towers, Bad Bunny","ADIVINO","PR, PR","Urbano"
"ago-24","Spotify","48","Big One, Maria Becerra, Trueno","Cuando Te Vi | CROSSOVER #5","AR, AR, AR","Urbano"
"ago-24","Spotify","49","Myke Towers","LA FALDA","PR","Urbano"
"ago-24","Spotify","50","Young Cister","miau","CL","Urbano"
"ago-24","Spotify","51","Sabrina Carpenter","Espresso","US","Pop"
"ago-24","Spotify","52","Jere Klein, El BAI, Dj Osar, Mateo on the Beatz","SOLO DIME","CL, CL","Urbano"
"ago-24","Spotify","53","Maluma, Carin Leon","Según Quién","CO, MX","Urbano"
"ago-24","Spotify","54","Tobal Mj, Cris Mj, Kail BRL","Que Brille Sola Mami","CL","Urbano"
"ago-24","Spotify","55","Tony Dize, Plan B","Solos (feat. Plan B)","PR, GB","Pop"
"ago-24","Spotify","56","Feid","SORRY 4 THAT MUCH","CO","Urbano"
"ago-24","Spotify","57","Cris Mj","Que Hay Amor","CL","Urbano"
"ago-24","Spotify","58","La Oreja de Van Gogh","Rosas","ES","Pop"
"ago-24","Spotify","59","Cris Mj","Partyson","CL","Urbano"
"ago-24","Spotify","60","Lucky Brown, Jere Klein, Mateo on the Beatz","¿Cuál Es Su Nombre?","CL","Urbano"
"ago-24","Spotify","61","LISA, ROSALÍA","New Woman (feat. ROSALÍA)","JP, ES","Pop"
"ago-24","Spotify","62","Fran Maira","Amiga Ya Mató","CL","Urbano"
"ago-24","Spotify","63","Sabrina Carpenter","Taste","US","Pop"
"ago-24","Spotify","64","Kidd Voodoo, Pablo Chill-E, Swift 047","Ese Guille","CL","Urbano"
"ago-24","Spotify","65","*NSYNC","Bye Bye Bye","US","Pop"
"ago-24","Spotify","66","Tony Dize, Yandel","Permitame (feat. Yandel)","PR, PR","Urbano"
"ago-24","Spotify","67","Kidd Voodoo, Daiko 02","Minnie <3","CL","Urbano"
"ago-24","Spotify","68","Martinwhite, NEMJ","CHINGON","CL","Urbano"
"ago-24","Spotify","69","Grupo Frontera, Ke Personajes","OJITOS ROJOS","AR","Tropical/Latino"
"ago-24","Spotify","70","Cris Mj","QUICKIE","CL","Urbano"
"ago-24","Spotify","71","Carin Leon","Primera Cita","MX","Tropical/Latino"
"ago-24","Spotify","72","J Abdiel, De La Rose, Yan Block, iZaak, Jay Wheeler","WYA REMIX RED","PR, PR, PR","Urbano"
"ago-24","Spotify","73","El Jordan 23, Shiva, Nes, Toro2x","MILANO LO PRADO","IN","Urbano"
"ago-24","Spotify","74","Yan Block","Vacile","PR","Urbano"
"ago-24","Spotify","75","Myke Towers","LALA","PR","Urbano"
"ago-24","Spotify","76","Gino Mella, Julianno Sosa, Moustache","LUNA DILE","AU","Urbano"
"ago-24","Spotify","77","Bad Bunny, Feid","PERRO NEGRO","PR, CO","Urbano"
"ago-24","Spotify","78","Yan Block, Panda Black","444","RD,PR","Urbano"
"ago-24","Spotify","79","Boza, ELENA ROSE","orióN","PA","Urbano"
"ago-24","Spotify","80","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","AR, AR, AR","Urbano"
"ago-24","Spotify","81","Omar Courtz, De La Rose, Haze","Kyoto","PR, PR, GB","Urbano"
"ago-24","Spotify","82","Jere Klein, Cris Mj","LOCA FARANDULERA","CL, CL","Urbano"
"ago-24","Spotify","83","Marshmello, Manuel Turizo","El Merengue","US, CO","Electrónica"
"ago-24","Spotify","84","Cris Mj","La Noche Está","CL","Urbano"
"ago-24","Spotify","85","Milo j","3 PECADOS DESPUES…","AR","Urbano"
"ago-24","Spotify","86","Kidd Voodoo, Swift 047","Grabándote:)","CL","Urbano"
"ago-24","Spotify","87","Julieta Venegas","Me Voy","MX","Pop"
"ago-24","Spotify","88","Santaferia, Grupo Zúmbale Primo","Que Te Vaya Bien","CL","Tropical/Latino"
"ago-24","Spotify","89","Jere Klein, Gittobeatz","ANDO","CL","Urbano"
"ago-24","Spotify","90","JHAYCO, Kapo","Passoa","PR","Urbano"
"ago-24","Spotify","91","Nanpa Básico, Beéle","Hasta Aquí Llegué","CO","Urbano"
"ago-24","Spotify","92","a-ha","Take on Me","NO","Electrónica"
"ago-24","Spotify","93","Chappell Roan","Good Luck, Babe!","US","Pop"
"ago-24","Spotify","94","Arcángel","Hace Mucho Tiempo","PR","Urbano"
"ago-24","Spotify","95","Nickoog Clk, Maycol Rosero, Standly","NO SUFRIRE POR NADIE (version urbana)","CL","Urbano"
"ago-24","Spotify","96","Rauw Alejandro, Chencho Corleone","Desesperados","PR, PR","Urbano"
"ago-24","Spotify","97","Teddy Swims","Lose Control","US","Pop"
"ago-24","Spotify","98","Almighty","Asalto","GB","Urbano"
"ago-24","Spotify","99","KAROL G","PROVENZA","CO","Urbano"
"ago-24","Spotify","100","KAROL G","MIENTRAS ME CURO DEL CORA","CO","Urbano"
"sept-24","Spotify","1","Cris Mj, FloyyMenor, LOUKI","Después De La 1","CL, CL, FR","Urbano"
"sept-24","Spotify","2","Cris Mj, FloyyMenor, Panda Black","Déjame Pensar","CL, CL","Urbano"
"sept-24","Spotify","3","FloyyMenor","PELIGROSA","CL","Urbano"
"sept-24","Spotify","4","Jere Klein, Mateo on the Beatz, EL MURCIELAGO","CHIKA MALA","CL","Urbano"
"sept-24","Spotify","5","Lucky Brown, Jere Klein, Mateo on the Beatz, Gittobeatz","Bentley","CL","Urbano"
"sept-24","Spotify","6","KAROL G","Si Antes Te Hubiera Conocido","CO","Urbano"
"sept-24","Spotify","7","Fran C, Jere Klein","Mi Automóvil","CL","Urbano"
"sept-24","Spotify","8","Jimin","Who","KR","Pop"
"sept-24","Spotify","9","Kapo","UWAIE","CO","Tropical/Latino"
"sept-24","Spotify","10","Yandel, Feid","HABLAME CLARO","PR, CO","Urbano"
"sept-24","Spotify","11","Cris Mj","SI NO ES CONTIGO","CL","Urbano"
"sept-24","Spotify","12","Grupo Zúmbale Primo","Tattoo","CL","Tropical/Latino"
"sept-24","Spotify","13","Lady Gaga, Bruno Mars","Die With A Smile","US, US","Pop"
"sept-24","Spotify","14","Blessd, Ovy On The Drums","Mírame","CO, CO","Urbano"
"sept-24","Spotify","15","Tiago PZK, Ke Personajes","Piel","AR, AR","Urbano"
"sept-24","Spotify","16","Cris Mj","No Ponga Excusas","CL","Urbano"
"sept-24","Spotify","17","FloyyMenor, Lewis Somes","TU TA RICA","CL","Urbano"
"sept-24","Spotify","18","Bryant Myers, Cris Mj","Tuss","PR, CL","Urbano"
"sept-24","Spotify","19","Santaferia, Grupo Zúmbale Primo","Que Te Vaya Bien","CL","Tropical/Latino"
"sept-24","Spotify","20","Feid, ATL Jacob","LUNA","CO","Urbano"
"sept-24","Spotify","21","Nes, Cris Mj","QUE LE DE","CL","Urbano"
"sept-24","Spotify","22","Kapo","Ohnana","CO","Tropical/Latino"
"sept-24","Spotify","23","FloyyMenor, Cris Mj","Gata Only","CL, CL","Urbano"
"sept-24","Spotify","24","Cris Mj","Daytona","CL","Urbano"
"sept-24","Spotify","25","Lucky Brown, Mateo on the Beatz","Sola Suelta Soltera","CL","Urbano"
"sept-24","Spotify","26","Plan B","Es un Secreto","GB","Urbano"
"sept-24","Spotify","27","Valentino Merlo, The La Planta","Hoy","UY","Tropical/Latino"
"sept-24","Spotify","28","Maisak, Feid","SE ME OLVIDA","CO","Urbano"
"sept-24","Spotify","29","LOS 4F, Young Cister, Kidd Voodoo, DrefQuila, Easykid, Kreamly","MANIÁTICA","CL","Urbano"
"sept-24","Spotify","30","Pablo Chill-E, Bryartz","Gitana (feat. Bryartz)","CL","Urbano"
"sept-24","Spotify","31","FloyyMenor, Lewis Somes","APAGA EL CEL","CL","Urbano"
"sept-24","Spotify","32","Jere Klein, Lucky Brown, Adan La Amenaza","MUJER FINA","CL","Urbano"
"sept-24","Spotify","33","Cris Mj, Dei V","Diabólica","CL","Urbano"
"sept-24","Spotify","34","Lucky Brown, Big Cvyu","Coa Xorete","CL","Urbano"
"sept-24","Spotify","35","Entremares","A Tu Lado","CL","Tropical/Latino"
"sept-24","Spotify","36","KAROL G","AMARGURA","CO","Urbano"
"sept-24","Spotify","37","Kidd Voodoo, DrefQuila, Young Cister, Easykid, Swift 047, LOS 4F","Enrolar - Fantastic Four Remix","CL","Urbano"
"sept-24","Spotify","38","LOS 4F, Young Cister, Kidd Voodoo, DrefQuila, Easykid, Dysbit","GATA MENTE","CL","Urbano"
"sept-24","Spotify","39","eleven1.1, DrefQuila, Kidd Voodoo, Harry Nach, SOULFIA","Escarlata - Remix","CL, CL","Urbano"
"sept-24","Spotify","40","Kidd Voodoo, La Joaqui, Dysbit","Instinto","AR","Urbano"
"sept-24","Spotify","41","Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?","MX, SE","Tropical/Latino"
"sept-24","Spotify","42","Dei V, Cris Mj","Rapido (with Cris Mj)","CL","Urbano"
"sept-24","Spotify","43","Almighty","Solida","GB","Urbano"
"sept-24","Spotify","44","Martinwhite, NEMJ","CHINGON","CL","Urbano"
"sept-24","Spotify","45","Manuel Turizo","La Bachata","CO","Urbano"
"sept-24","Spotify","46","KAROL G, Peso Pluma","QLONA","CO, MX","Urbano"
"sept-24","Spotify","47","Pablo Chill-E, Ñengo Flow, Jere Klein","Bastardo (feat. Ñengo Flow & Jere Klein)","CL, PR, CL","Urbano"
"sept-24","Spotify","48","Rvssian, Rauw Alejandro, Ayra Starr","Santa","JM, PR, NG","Urbano"
"sept-24","Spotify","49","Tobal Mj, Cris Mj, Kail BRL","Que Brille Sola Mami","CL","Urbano"
"sept-24","Spotify","50","Trueno","REAL GANGSTA LOVE","AR","Urbano"
"sept-24","Spotify","51","KAROL G","MI EX TENÍA RAZÓN","CO","Urbano"
"sept-24","Spotify","52","LOS 4F, Young Cister, Kidd Voodoo, DrefQuila, Easykid, Swift 047","DEVOLVER EL TIEMPO","CL","Urbano"
"sept-24","Spotify","53","Jere Klein, Nickoog Clk, Lucky Brown, El BAI","PRINCESITA DE ...","CL, CL","Urbano"
"sept-24","Spotify","54","Santaferia","Algún Día Volverás","CL","Tropical/Latino"
"sept-24","Spotify","55","Maluma, Carin Leon","Según Quién","CO, MX","Urbano"
"sept-24","Spotify","56","Billie Eilish","BIRDS OF A FEATHER","US","Pop"
"sept-24","Spotify","57","Jere Klein, Axl Boore, EL MURCIELAGO","REELS","CL","Urbano"
"sept-24","Spotify","58","Young Cister, CJota","misteriosa (xulinho)","CL","Urbano"
"sept-24","Spotify","59","Santaferia","EL Gil De Tu Ex","CL","Tropical/Latino"
"sept-24","Spotify","60","Maihuen de los Angeles","Llorando Ausencia","CL","Tropical/Latino"
"sept-24","Spotify","61","Jossie A, Big Cvyu","2 Peine","CL","Urbano"
"sept-24","Spotify","62","Myke Towers","LA FALDA","PR","Urbano"
"sept-24","Spotify","63","Lucky Brown, Nes","Avísame","CL","Urbano"
"sept-24","Spotify","64","Sabrina Carpenter","Espresso","US","Pop"
"sept-24","Spotify","65","J Abdiel, De La Rose, Yan Block, iZaak, Jay Wheeler","WYA REMIX RED","PR, PR, PR","Urbano"
"sept-24","Spotify","66","Omar Courtz, De La Rose, Haze","Kyoto","PR, PR, GB","Urbano"
"sept-24","Spotify","67","Grupo Frontera, Ke Personajes","OJITOS ROJOS","AR","Tropical/Latino"
"sept-24","Spotify","68","Tony Dize, Yandel","Permitame (feat. Yandel)","PR, PR","Urbano"
"sept-24","Spotify","69","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","AR, AR, AR","Urbano"
"sept-24","Spotify","70","Grupo Zúmbale Primo","Cinco Días","CL","Tropical/Latino"
