rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,"spotify:track:6wtZPYBIXUvCpXwVjMCJBf","Polimá Westcoast, Feid, Pailita, Paloma Mami, De La Ghetto","ULTRA SOLO REMIX","Sony Music Entertainment Chile S.A",1,1,2,"4252363"
2,"spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx","Bad Bunny, Chencho Corleone","Me Porto Bonito","Rimas Entertainment LLC",1,2,8,"3022802"
3,"spotify:track:5Eax0qFko2dh7Rl2lYs3bx","Bad Bunny","Efecto","Rimas Entertainment LLC",2,3,8,"2734243"
4,"spotify:track:3k3NWokhRRkEPhCzPmV8TW","Bad Bunny, Bomba Estéreo","Ojitos Lindos","Rimas Entertainment LLC",1,4,8,"2535983"
5,"spotify:track:6Xom58OOXk2SoU711L2IXO","Bad Bunny","Moscow Mule","Rimas Entertainment LLC",1,5,8,"2357315"
6,"spotify:track:1IHWl5LamUGEuP4ozKQSXZ","Bad Bunny","Tití Me Preguntó","Rimas Entertainment LLC",6,8,8,"1945502"
7,"spotify:track:40w8JmvwYUP2HUiXPxjy99","Ak4:20, Pailita, Cris Mj","Me Arrepentí","Ak4:20",1,7,14,"1881488"
8,"spotify:track:0OTNHGKcqQbk51bOYe462Y","Polimá Westcoast, Pailita","ULTRA SOLO","Sony Music Entertainment Chile S.A",1,6,20,"1700352"
9,"spotify:track:01EzG8Qg7oQqYMTNV5YkOW","Julianno Sosa, King Savagge","Cochinae","Sosa Mafia Records",3,9,10,"1608869"
10,"spotify:track:7dSZ6zGTQx66c2GF91xCrb","KAROL G","PROVENZA","BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO",8,13,10,"1551342"
11,"spotify:track:1O2pcBJGej0pmH2Y9XZMs6","Cris Mj","Una Noche en Medellín","Sonar LLC.",1,11,23,"1501298"
12,"spotify:track:2rurDawMfoKP4uHyb2kJBt","Shakira, Rauw Alejandro","Te Felicito","Sony Music Latin",10,12,10,"1490520"
13,"spotify:track:1otBTx2rWzwH0UsvyxLAfy","Cris Mj","Paz Mental","Sonar LLC.",6,10,3,"1470746"
14,"spotify:track:4tYFy8ALRjIZvnvSLw5lxN","Bad Bunny, Rauw Alejandro","Party","Rimas Entertainment LLC",7,14,8,"1378619"
15,"spotify:track:6DoL1yYIwEW7VZMRaJhoJI","Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow","La Llevo Al Cielo (Ft. Ñengo Flow)","UMLE - Latino",12,15,6,"1356022"
16,"spotify:track:41oY4WCTj5kccfesTVFnvN","Bad Bunny, JHAYCO","Tarot","Rimas Entertainment LLC",8,17,8,"1353564"
17,"spotify:track:0kRJ3rwE3rTDJGnGO4HmoD","El Jordan 23, Standly","Bailando","Rimas Entertainment México S.A. de C.V",3,16,20,"1336187"
18,"spotify:track:4lLl2TEcaKFcP6m9Xzx3rI","Pailita, Cris Mj, Big Cvyu","Dime Tú","2024 Rimas Entertainment México S.A. de C.V",4,19,20,"1219375"
19,"spotify:track:2kEuOngY5Td8iGxnzl8vPr","Polimá Westcoast, Young Cister, Cris Mj","SEXTIME","Sony Music Entertainment Chile S.A",6,18,13,"1169268"
20,"spotify:track:1797zYiX4cKosMH836X9Gt","Bad Bunny, Tony Dize","La Corriente","Rimas Entertainment LLC",11,22,8,"1119314"
21,"spotify:track:5CzixCxDkRXX9mScCmah8O","Bad Bunny","Un Ratito","Rimas Entertainment LLC",9,20,8,"1072533"
22,"spotify:track:5lRF8YZjaXMjy6R5fDSDZN","El Jordan 23, Big Cvyu","Si Sako La 40","Rimas Entertainment México S.A. de C.V",22,23,5,"1022121"
23,"spotify:track:6mmPpaltUZK7xjNlBPQQ0p","Rauw Alejandro, Chencho Corleone","Desesperados","Sony Music Latin/Duars Entertainment",2,24,29,"991095"
24,"spotify:track:5oIDyDmPYEzEOBIcZqfJ4C","Nickoog Clk, Standly","Que Se Hace","Nickoog CLK under exclusive license to UnitedMasters LLC",21,21,4,"983353"
25,"spotify:track:3E8xyYdIPpiH2wNEozE68I","Standly","Pégate","Standly",1,25,26,"941433"
26,"spotify:track:4yG3Pgc8McT71M6jwRE9Hf","Standly","Panamera","Standly",26,32,11,"926011"
27,"spotify:track:0HsI8dYRVnVGpzppNThv1e","Sayian Jimmy, Standly, Yishark, Nysix Music, Tobal Mj, Benji La Maldita Escritura De Oro","Flotao","sayian jimmy",26,26,9,"915324"
28,"spotify:track:27toenwtHpZ7fn0QjehRl2","El Jordan 23, Big Cvyu","Noche Loca","Rimas Entertainment México S.A. de C.V",25,27,9,"896303"
29,"spotify:track:7FlQk2gJ6TBrHHiidvdR2O","Becky G, KAROL G","MAMIII","Kemosabe Records/RCA Records/Sony Music Latin",2,30,20,"889772"
30,"spotify:track:1Zjdt705TM2Hr26YDKgnyc","El Jordan 23","Anti Rana","jordan 23",7,28,23,"872264"
31,"spotify:track:1dm6z1fWB0cErMszU25dy2","Bad Bunny","Después de la Playa","Rimas Entertainment LLC",10,31,8,"848803"
32,"spotify:track:2vZS65RIoFXGF4FpWqpMIR","Pailita, El Casti","Par de Veces","2022 Rimas Entertainment México S.A. de C.V",9,29,13,"832063"
33,"spotify:track:4Dvkj6JhhA12EX05fT7y2e","Harry Styles","As It Was","Columbia",11,33,13,"814752"
34,"spotify:track:5prjQ7QCWQXH84EUwIckgB","Pailita, Nio Garcia","Yo Quiero","2022 Rimas Entertainment México S.A. de C.V",23,34,8,"748312"
35,"spotify:track:5jt25aFjW2kNoBqaEVaz5W","Mora, Feid","LA INOCENTE","Rimas Entertainment LLC",35,51,13,"748185"
36,"spotify:track:48AJSd42lXpicsGqcgopof","Daddy Yankee, Bad Bunny","X ÚLTIMA VEZ","Republic Records",5,35,14,"743070"
37,"spotify:track:44XjoNvtwevktFKjvVe1vH","Bad Bunny, Buscabulla","Andrea","Rimas Entertainment LLC",27,44,8,"727532"
38,"spotify:track:31i56LZnwE6uSu3exoHjtB","Bad Bunny","Neverita","Rimas Entertainment LLC",18,38,8,"702576"
39,"spotify:track:75FEaRjZTKLhTrFGsfMUXR","Kate Bush","Running Up That Hill (A Deal With God)","Fish People",32,43,5,"687583"
40,"spotify:track:5kVZxyMY1gfdCLiChsfjn1","Bad Bunny","Yo No Soy Celoso","Rimas Entertainment LLC",15,37,8,"687490"
41,"spotify:track:28GCbKgjlVD9eDmasGbe0T","Bad Bunny","Me Fui de Vacaciones","Rimas Entertainment LLC",16,41,8,"682079"
42,"spotify:track:2uflssWlCaJ6CbTMOsUpNI","Bad Bunny","Aguacero","Rimas Entertainment LLC",25,42,8,"674019"
43,"spotify:track:2k7S3I1y0pYfkxeFSgkuBa","Nickoog Clk","En El Jacuzzi","Nickoog CLK under exclusive license to UnitedMasters LLC",8,39,12,"668115"
44,"spotify:track:1AnJQd8TfkhK6M3VgZDVv1","Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile","Los Malvekes","Virgin Music Chile",1,45,35,"658775"
45,"spotify:track:6VrQTLzzuyGIYjUDe4kAZk","Bad Bunny","Un Coco","Rimas Entertainment LLC",23,48,8,"637059"
46,"spotify:track:6xGruZOHLs39ZbVccQTuPZ","Joji","Glimpse of Us","88rising Music",46,54,3,"635465"
47,"spotify:track:0YRgRpM2bdmQEkiI8bWDBA","Standly","Bailemos Reggaeton","Standly",21,47,14,"628859"
48,"spotify:track:0yc0Cewx8JTFPjiOVLfzkS","Nickoog Clk, Pailita, Simon la Letra, Standly","Phillie y Botella (Remix)","Nickoog CLK under exclusive license to UnitedMasters LLC",17,46,19,"625220"
49,"spotify:track:6J8lLpZoRCmB5pTrnB5jpV","Standly, El Barto","Mi Gata","Standly",1,50,31,"608117"
50,"spotify:track:7GXTxO3A5c5NfblodP5FuG","El Jordan 23, Pipo Beatz","Ando","Rimas Entertainment México S.A. de C.V",40,55,18,"600433"
51,"spotify:track:3gHAXAgFq66HuSmveJk8J5","Pailita","Más de una Vez","2022 Rimas Entertainment México S.A. de C.V",40,40,4,"589575"
52,"spotify:track:7ccoyhNAr3OY5IQsvpQnck","El Barto, El Jordan 23, Standly, Drakomafia, Yong Bryel","Flaytiando","El Barto Chile",11,49,26,"583462"
53,"spotify:track:3AmapHSIVmvhxdOsp9IjMs","Tunechikidd, Pailita, Marcianeke, Nickoog Clk, Criss J.","Sin Miedo","Multiverso Music",53,-1,1,"581895"
54,"spotify:track:6isOeYaK0Pdfk1NWnpu2hF","El Jordan 23, Endo","Los Dueños Del Malianteo","Rimas Entertainment México S.A. de C.V",36,36,2,"569892"
55,"spotify:track:4d4ZXH4dr5bYfgErHiZCX2","Bad Bunny","Dos Mil 16","Rimas Entertainment LLC",21,52,8,"564953"
56,"spotify:track:2JPLbjOn0wPCngEot2STUS","Bad Bunny","Yonaguni","Rimas Entertainment LLC",1,58,56,"556263"
57,"spotify:track:4srcMdbm2qzVG98tJajHxp","Alejo, Feid, ROBI","Pantysito","UMLE - Latino",18,53,15,"516595"
