rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
90,"spotify:track:66S2z95FN3nUAr9S1gUIsp","Boza","Ella","Sony Music Latin",67,84,13,"313515"
91,"spotify:track:079Ey5uxL04AKPQgVQwx5h","Selena Gomez, Rauw Alejandro","Baila Conmigo (with Rauw Alejandro)","Selena Gomez Latin Project",12,77,26,"311820"
92,"spotify:track:1GYJpuLq41vEVKXiHGEY9j","Emilia, Duki","como si no importara","Sony Music Latin",92,112,2,"311734"
93,"spotify:track:0IqCoZ168iRc9LqfrYgpZy","Camilo, Shawn Mendes","KESI - Remix","Sony Music Latin",91,91,2,"309438"
94,"spotify:track:2AxLTHG7lOBmnyB5FmOMwz","Pablo Chill-E, Julianno Sosa","Deseos","G*STARR ENT",69,87,7,"308269"
95,"spotify:track:5hdC21tIe4PuO2nAU5A9lC","Marcianeke","Envidia","EL VALLE DE LOS REYES",95,101,8,"305414"
96,"spotify:track:6A0aHFMwujtUEbXC0yKgfc","Cris Mj, Marcianeke","Te Fuiste Con Otro","Sonar LLC.",96,102,5,"298424"
97,"spotify:track:69vlMrzHwATKzupwNcUPyK","Bad Bunny, Daddy Yankee","La Santa","Rimas Entertainment LLC",3,93,74,"298126"
98,"spotify:track:5eXBXreN3d1zdj6Sa8dS0u","BTS","Permission to Dance","BIGHIT MUSIC",42,81,3,"297080"
99,"spotify:track:6HU7h9RYOaPRFeh0R3UeAr","Olivia Rodrigo","deja vu","Olivia Rodrigo PS",42,90,17,"295289"
100,"spotify:track:4HYDUMY0xSpeBr0AMY9cUz","Jay Wheeler, DJ Nelson, Myke Towers","La Curiosidad","Linked Music / Dynamic Records / EMPIRE",1,97,59,"287276"
101,"spotify:track:5JCoSi02qi3jJeHdZXMmR8","Olivia Rodrigo","favorite crime","Olivia Rodrigo PS",78,95,10,"286671"
102,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",24,100,91,"284872"
103,"spotify:track:7MAibcTli4IisCtbHKrGMh","Bruno Mars, Anderson .Paak, Silk Sonic","Leave The Door Open","Aftermath Entertainment/Atlantic",29,94,21,"282170"
104,"spotify:track:68vJWWz7KPU4JCsgAySVPZ","Jay Wheeler","Dos Tragos","Linked Music / Dynamic Records / EMPIRE",104,-1,1,"279400"
105,"spotify:track:3Vi5XqYrmQgOYBajMWSvCi","Doja Cat","Need to Know","Kemosabe Records/RCA Records",105,176,2,"272200"
106,"spotify:track:1Crj1zkRMpsEjb9NOR6Zof","Bizarrap, L-Gante","L-Gante: Bzrp Music Sessions, Vol.38","DALE PLAY Records",32,99,20,"270928"
107,"spotify:track:5wANPM4fQCJwkGd4rN57mH","Olivia Rodrigo","drivers license","Olivia Rodrigo PS",30,107,29,"270063"
