Fecha;Medio;Posición;Artista + Canción;Género;Nacionalidad
oct-24;Radio;#¿NOMBRE?;Una Vida Pasada por Carin Leon, Camilo;;
oct-24;Radio;#¿NOMBRE?;Me Canse de tus Mentiras por Mario Guerrero;;
oct-24;Radio;#¿NOMBRE?;Perfect por Ed Sheeran;;
nov-24;Radio;#¿NOMBRE?;Si Antes Te Hubiera Conocido por Karol G;;
nov-24;Radio;#¿NOMBRE?;Soltera por Shakira;;
nov-24;Radio;#¿NOMBRE?;Perdonarte ¿Para Qué? por Los Ángeles Azules, Emilia;;
nov-24;Radio;#¿NOMBRE?;Apt. por Rose? & Bruno Mars;;
nov-24;Radio;#¿NOMBRE?;Die with a Smile por Lady Gaga, Bruno Mars;;
nov-24;Radio;#¿NOMBRE?;As It Was por Harry Styles;;
nov-24;Radio;#¿NOMBRE?;Birds Of A Feather por Billie Eilish;;
nov-24;Radio;#¿NOMBRE?;Luna por Feid, Atl Jacob;;
nov-24;Radio;#¿NOMBRE?;Los Domingos por Sebastian Yatra;;
nov-24;Radio;#¿NOMBRE?;Hoy por The La Planta & Valentino Merlo;;
nov-24;Radio;#¿NOMBRE?;Espresso por Sabrina Carpenter;;
nov-24;Radio;#¿NOMBRE?;Agora por Maria Becerra;;
nov-24;Radio;#¿NOMBRE?;Me Gusta Todo De Ti por Noche de Brujas;;
nov-24;Radio;#¿NOMBRE?;Bailando Solo;;
nov-24;Radio;#¿NOMBRE?;Good Luck, Babe! por Chappell Roan;;
nov-24;Radio;#¿NOMBRE?;Shakira: Bzrp Music Sessions, Vol. 53 por Bizarrap, Shakira DALE PLAY RECORDS;;
nov-24;Radio;#¿NOMBRE?;Doctor por Luck Ra & Nicki Nicole;;
nov-24;Radio;#¿NOMBRE?;Cold Heart (PNAU Remix) por Elton John, Dua Lipa;;
nov-24;Radio;#¿NOMBRE?;Bailando Bachata;;
nov-24;Radio;#¿NOMBRE?;La_Original.mp3 por Emilia & Tini;;
nov-24;Radio;#¿NOMBRE?;En Otra Vida por Yami Safdie, Lasso;;
nov-24;Radio;#¿NOMBRE?;Taste por Sabrina Carpenter;;
nov-24;Radio;#¿NOMBRE?;Palmeras en el jardín por Alejandro Sanz;;
nov-24;Radio;#¿NOMBRE?;Blinding Lights por The Weeknd;;
nov-24;Radio;#¿NOMBRE?;Tattoo por Grupo Zúmbale Primo;;
nov-24;Radio;#¿NOMBRE?;El Condor Pasa por Grupo Quetzal;;
nov-24;Radio;#¿NOMBRE?;New Woman por Lisa Feat. Rosalía;;
nov-24;Radio;#¿NOMBRE?;Enrolar Feat. Easykid, Swift 047 (Fantastic Four Remix);;
nov-24;Radio;#¿NOMBRE?;Que Te Vaya Bien por Santa Feria Ft Zumbale Primo;;
nov-24;Radio;#¿NOMBRE?;La bachata por Manuel Turizo;;
nov-24;Radio;#¿NOMBRE?;Flowers por Miley Cyrus;;
nov-24;Radio;#¿NOMBRE?;Ave Maria por DAVID BISBAL;;
nov-24;Radio;#¿NOMBRE?;La Falda por Myke Towers;;
nov-24;Radio;#¿NOMBRE?;Orion por Boza & Elena Rose;;
nov-24;Radio;#¿NOMBRE?;Tu Falta De Querer por Mon Laferte;;
nov-24;Radio;#¿NOMBRE?;Houdini por Dua Lipa;;
nov-24;Radio;#¿NOMBRE?;DEGENERE (feat. benny blanco) por Myke Towers;;
nov-24;Radio;#¿NOMBRE?;UWAIE por Kapo;;
nov-24;Radio;#¿NOMBRE?;Oyeme por Noche de Brujas;;
nov-24;Radio;#¿NOMBRE?;Callejero por Juana Fe;;
nov-24;Radio;#¿NOMBRE?;Dança Da Manivela por Axe Bahia;;
nov-24;Radio;#¿NOMBRE?;Vivir mi vida por Marc Anthony;;
nov-24;Radio;#¿NOMBRE?;Who por Jimin;;
nov-24;Radio;#¿NOMBRE?;Happy por Pharrell Williams;;
nov-24;Radio;#¿NOMBRE?;Juana Maria por Los Vasquez;;
nov-24;Radio;#¿NOMBRE?;Sakate Uno por Santaferia;;
nov-24;Radio;#¿NOMBRE?;Insomnio por Nicky Jam;;
nov-24;Radio;#¿NOMBRE?;Los del Espacio por Lit Killah, Tiago Pzk, Maria Becerra, Duk;;
nov-24;Radio;#¿NOMBRE?;Ohnana por Kapo;;
nov-24;Radio;#¿NOMBRE?;La Playlist por Emilia;;
nov-24;Radio;#¿NOMBRE?;Quevedo: Bzrp Music Sessions, Vol. 52 por Bizarrap;;
nov-24;Radio;#¿NOMBRE?;Corazon En Pedazos por Grupo Zumbale Primo Y Lideres De CORONADO CANIUQUEO NELSON ALEXIS;;
nov-24;Radio;#¿NOMBRE?;beautiful things por Benson Boone;;
nov-24;Radio;#¿NOMBRE?;Africa por Toto;;
nov-24;Radio;#¿NOMBRE?;La terapia por Young Cister;;
nov-24;Radio;#¿NOMBRE?;Por Si No Te Vuelvo A Ver por Morat;;
nov-24;Radio;#¿NOMBRE?;Un Finde por Big One, Ke Personajes, Fmk;;
nov-24;Radio;#¿NOMBRE?;Caraluna por BACILOS;;
nov-24;Radio;#¿NOMBRE?;Fruta y Te por Gepe;;
nov-24;Radio;#¿NOMBRE?;Las Seis por Joe Vasconcellos;;
nov-24;Radio;#¿NOMBRE?;Piel por Tiago Pzk & Ke Personajes;;
nov-24;Radio;#¿NOMBRE?;tacones rojos por Sebastián Yatra;;
nov-24;Radio;#¿NOMBRE?;Adiós Amor & Oye Mujer por Ke Personajes;;
nov-24;Radio;#¿NOMBRE?;Ghost Town por Cheap Trick;;
nov-24;Radio;#¿NOMBRE?;Don't Start Now por Dua Lipa;;
nov-24;Radio;#¿NOMBRE?;A200 por King Savagge, Jairo Vera & Bayron Fire;;
nov-24;Radio;#¿NOMBRE?;Amándonos por Rafaga & Américo;;
nov-24;Radio;#¿NOMBRE?;Amor Completo por Mon Laferte;;
nov-24;Radio;#¿NOMBRE?;MI EX TENÍA RAZÓN por Karol G;;
nov-24;Radio;#¿NOMBRE?;Todo Cambio por Camila;;
nov-24;Radio;#¿NOMBRE?;Rehab por Amy Winehouse;;
nov-24;Radio;#¿NOMBRE?;Bailalo por Garras de Amor;;
nov-24;Radio;#¿NOMBRE?;Dance The Night por Dua Lipa;;
nov-24;Radio;#¿NOMBRE?;No Me Doy Por Vencido por Luis Fonsi;;
nov-24;Radio;#¿NOMBRE?;Dancing Queen por ABBA;;
nov-24;Radio;#¿NOMBRE?;Tren Al Sur por Los Prisioneros;;
nov-24;Radio;#¿NOMBRE?;Viva La Vida por Coldplay;;
nov-24;Radio;#¿NOMBRE?;Ven Aquí (MTV Unplugged) por Los Bunkers;;
nov-24;Radio;#¿NOMBRE?;Despechá por Rosalía;;
nov-24;Radio;#¿NOMBRE?;Santa Marta por Luis Fonsi, Carlos Vives;;
nov-24;Radio;#¿NOMBRE?;Tabaco Y Chanel por BACILOS;;
nov-24;Radio;#¿NOMBRE?;One Kiss por Calvin Harris Feat Dua Lipa;;
nov-24;Radio;#¿NOMBRE?;Somewhere Only We Know por Keane;;
nov-24;Radio;#¿NOMBRE?;Algún Día Volverás por Santaferia;;
nov-24;Radio;#¿NOMBRE?;Llueve Sobre La Ciudad por Los Bunkers;;
nov-24;Radio;#¿NOMBRE?;Entre El Odio Y El Amor por Ke Personajes;;
nov-24;Radio;#¿NOMBRE?;El Merengue por Marshmello & Manuel Turizo;;
nov-24;Radio;#¿NOMBRE?;Travesura (feat. Lenny Santos, Chelsy, Three Seven Music &;;
nov-24;Radio;#¿NOMBRE?;Vagabundo por Sebastián Yatra Junto A Manuel Turizo Y Be;;
nov-24;Radio;#¿NOMBRE?;PROVENZA por Karol G;;
nov-24;Radio;#¿NOMBRE?;Todo De Ti por Rauw Alejandro;;
nov-24;Radio;#¿NOMBRE?;Rosas por La Oreja de Van Gogh;;
nov-24;Radio;#¿NOMBRE?;Afortunada por Francisca Valenzuela;;
nov-24;Radio;#¿NOMBRE?;La Voz De Los '80 por Los Prisioneros;;
nov-24;Radio;#¿NOMBRE?;La Luna Y Tú por Ráfaga;;
nov-24;Radio;#¿NOMBRE?;Fortnight ft. Post Malone por Taylor Swift;;
nov-24;Radio;#¿NOMBRE?;Amárrame Feat. Juanes por Mon Laferte;;
nov-24;Radio;#¿NOMBRE?;Contigo por Karol G Y Tiësto;;
nov-24;Radio;#¿NOMBRE?;Shape Of You por Ed Sheeran;;
nov-24;Radio;#¿NOMBRE?;Tas Texteandome por Katteyes, Kidd Voodoo;;
dic-24;Radio;#¿NOMBRE?;Ven Aquí (MTV Unplugged) por Los Bunkers;;
dic-24;Radio;#¿NOMBRE?;Soltera por Shakira;;
dic-24;Radio;#¿NOMBRE?;Apt. por Rose? & Bruno Mars;;
dic-24;Radio;#¿NOMBRE?;Perdonarte ¿Para Qué? por Los Ángeles Azules, Emilia;;
dic-24;Radio;#¿NOMBRE?;La Voz De Los '80 por Los Prisioneros;;
dic-24;Radio;#¿NOMBRE?;Die with a Smile por Lady Gaga, Bruno Mars;;
dic-24;Radio;#¿NOMBRE?;Would I Lie To You? por Charles & Eddie;;
dic-24;Radio;#¿NOMBRE?;2AM por Sebastián Yatra, Bad Gyal;;
dic-24;Radio;#¿NOMBRE?;En Otra Vida por Yami Safdie, Lasso;;
dic-24;Radio;#¿NOMBRE?;Miénteme una Vez por Los Vasquez;;
dic-24;Radio;#¿NOMBRE?;Espresso por Sabrina Carpenter;;
dic-24;Radio;#¿NOMBRE?;As It Was por Harry Styles;;
dic-24;Radio;#¿NOMBRE?;Blinding Lights por The Weeknd;;
dic-24;Radio;#¿NOMBRE?;Me Enamoré Con una Mirada por Los Vasquez;;
dic-24;Radio;#¿NOMBRE?;Que Te Vaya Bien por Santa Feria Ft Zumbale Primo;;
dic-24;Radio;#¿NOMBRE?;Birds Of A Feather por Billie Eilish;;
dic-24;Radio;#¿NOMBRE?;Shakira: Bzrp Music Sessions, Vol. 53 por Bizarrap, Shakira DALE PLAY RECORDS;;
dic-24;Radio;#¿NOMBRE?;Los Domingos por Sebastian Yatra;;
dic-24;Radio;#¿NOMBRE?;Good Luck, Babe! por Chappell Roan;;
dic-24;Radio;#¿NOMBRE?;Bailando Solo por Los Bunkers;;
dic-24;Radio;#¿NOMBRE?;A200 por King Savagge, Jairo Vera & Bayron Fire;;
dic-24;Radio;#¿NOMBRE?;La bachata por Manuel Turizo;;
dic-24;Radio;#¿NOMBRE?;Tattoo por Grupo Zúmbale Primo;;
dic-24;Radio;#¿NOMBRE?;Flowers por Miley Cyrus;;
dic-24;Radio;#¿NOMBRE?;Enrolar Feat. Easykid, Swift 047 (Fantastic Four Remix) po;;
dic-24;Radio;#¿NOMBRE?;Mentalidad Televisiva por Los Prisioneros;;
dic-24;Radio;#¿NOMBRE?;Ojitos Rojos por Grupo Frontera, Ke Personajes;;
dic-24;Radio;#¿NOMBRE?;El Merengue por Marshmello & Manuel Turizo;;
dic-24;Radio;#¿NOMBRE?;Las Seis por Joe Vasconcellos;;
dic-24;Radio;#¿NOMBRE?;Taste por Sabrina Carpenter;;
dic-24;Radio;#¿NOMBRE?;Houdini por Dua Lipa;;
dic-24;Radio;#¿NOMBRE?;Bailando Bachata por Chayanne;;
dic-24;Radio;#¿NOMBRE?;Khé? por Rauw Alejandro & Romeo Santos;;
dic-24;Radio;#¿NOMBRE?;Orion por Boza & Elena Rose;;
dic-24;Radio;#¿NOMBRE?;Only Once por Ghostwriter;;
dic-24;Radio;#¿NOMBRE?;Vagabundo por Sebastián Yatra Junto A Manuel Turizo Y B UNIVERSAL MUSIC GROUP;;
dic-24;Radio;#¿NOMBRE?;El Condor Pasa por Grupo Quetzal;;
dic-24;Radio;#¿NOMBRE?;Sexo por Los Prisioneros;;
dic-24;Radio;#¿NOMBRE?;El Africano por Pachuco y la Cubanacan;;
dic-24;Radio;#¿NOMBRE?;Mi Casa En El Arbol por Jorge González;;
dic-24;Radio;#¿NOMBRE?;Juana Maria por Los Vasquez;;
dic-24;Radio;#¿NOMBRE?;Agora por Maria Becerra;;
dic-24;Radio;#¿NOMBRE?;Santa Claus Llegó a la Ciudad por Luis Miguel;;
dic-24;Radio;#¿NOMBRE?;Color Esperanza por Diego Torres;;
dic-24;Radio;#¿NOMBRE?;Piel por Tiago Pzk & Ke Personajes;;
dic-24;Radio;#¿NOMBRE?;Te Vas por Américo & Vicentico;;
dic-24;Radio;#¿NOMBRE?;Ohnana por Kapo;;
dic-24;Radio;#¿NOMBRE?;Hoy por The La Planta & Valentino Merlo;;
dic-24;Radio;#¿NOMBRE?;Un Finde por Big One, Ke Personajes, Fmk;;
dic-24;Radio;#¿NOMBRE?;Nunca Quedas Mal Con Nadie por Los Prisioneros;;
dic-24;Radio;#¿NOMBRE?;beautiful things por Benson Boone;;
dic-24;Radio;#¿NOMBRE?;Who por Jimin;;
dic-24;Radio;#¿NOMBRE?;AY AMOR por Zumbale Primo / Combo Con Clase;;
dic-24;Radio;#¿NOMBRE?;Insomnio por Nicky Jam;;
dic-24;Radio;#¿NOMBRE?;Tren Al Sur por Los Prisioneros;;
dic-24;Radio;#¿NOMBRE?;DEGENERE (feat. benny blanco) por Myke Towers;;
dic-24;Radio;#¿NOMBRE?;New Woman por Lisa Feat. Rosalía;;
dic-24;Radio;#¿NOMBRE?;Amor Completo por Mon Laferte;;
dic-24;Radio;#¿NOMBRE?;Fruta y Te por Gepe;;
dic-24;Radio;#¿NOMBRE?;Parranda por Lucky Brown & Pablo Chill-E;;
dic-24;Radio;#¿NOMBRE?;Rehab por Amy Winehouse;;
dic-24;Radio;#¿NOMBRE?;MI EX TENÍA RAZÓN por Karol G;;
dic-24;Radio;#¿NOMBRE?;Un X100to por Grupo Frontera, Bad Bunny;;
dic-24;Radio;#¿NOMBRE?;Tu Falta De Querer por Mon Laferte;;
dic-24;Radio;#¿NOMBRE?;Entre El Odio Y El Amor por Ke Personajes;;
dic-24;Radio;#¿NOMBRE?;Me Gusta Todo De Ti por Noche de Brujas;;
dic-24;Radio;#¿NOMBRE?;Paramar por Los Prisioneros;;
dic-24;Radio;#¿NOMBRE?;Don't Start Now por Dua Lipa;;
dic-24;Radio;#¿NOMBRE?;Despechá por Rosalía;;
dic-24;Radio;#¿NOMBRE?;Caraluna por BACILOS;;
dic-24;Radio;#¿NOMBRE?;La Falda por Myke Towers;;
dic-24;Radio;#¿NOMBRE?;Quevedo: Bzrp Music Sessions, Vol. 52 por Bizarrap;;
dic-24;Radio;#¿NOMBRE?;Gata Only por Mc Nova Era;;
dic-24;Radio;#¿NOMBRE?;Fortnight ft. Post Malone por Taylor Swift;;
dic-24;Radio;#¿NOMBRE?;Vivir mi vida por Marc Anthony;;
dic-24;Radio;#¿NOMBRE?;Me Rehuso por Danny Ocean;;
dic-24;Radio;#¿NOMBRE?;Ghost Town por Cheap Trick;;
dic-24;Radio;#¿NOMBRE?;Todo De Ti por Rauw Alejandro;;
dic-24;Radio;#¿NOMBRE?;Amiga Ya Mató por Fran Maira;;
dic-24;Radio;#¿NOMBRE?;Please Please Please por Sabrina Carpenter;;
dic-24;Radio;#¿NOMBRE?;Dancing Queen por ABBA;;
dic-24;Radio;#¿NOMBRE?;Llueve Sobre La Ciudad por Los Bunkers;;
dic-24;Radio;#¿NOMBRE?;Algún Día Volverás por Santaferia;;
dic-24;Radio;#¿NOMBRE?;Tengo un Plan por Key Key;;
dic-24;Radio;#¿NOMBRE?;El Burrito Sabanero por Grupo Zúmbale Primo;;
dic-24;Radio;#¿NOMBRE?;Fly Away por LENNY KRAVITZ;;
dic-24;Radio;#¿NOMBRE?;Taqui Taqui (Original Mix) por Ilegales;;
dic-24;Radio;#¿NOMBRE?;Mis Africano: El Africano / Chindolelé / Ilarié / Lupita por MASTER MEDIA LTDA.;;
dic-24;Radio;#¿NOMBRE?;tacones rojos por Sebastián Yatra;;
dic-24;Radio;#¿NOMBRE?;Get Lucky Feat. Pharrell Williams por Daft Punk;;
dic-24;Radio;#¿NOMBRE?;Viva La Vida por Coldplay;;
dic-24;Radio;#¿NOMBRE?;Can't Get You Out Of My Head por Kylie Minogue;;
dic-24;Radio;#¿NOMBRE?;Imagínate por Danny Ocean, Kapo;;
dic-24;Radio;#¿NOMBRE?;Shake It Off por Taylor Swift;;
dic-24;Radio;#¿NOMBRE?;Dança Da Manivela por Axe Bahia;;
dic-24;Radio;#¿NOMBRE?;La_Playlist.mpeg por Emilia;;
dic-24;Radio;#¿NOMBRE?;TUSA por Karol G, Nicki Minaj;;
dic-24;Radio;#¿NOMBRE?;Cruel Summer por Taylor Swift;;
dic-24;Radio;#¿NOMBRE?;LOSING MY RELIGION por R.E.M.;;
dic-24;Radio;#¿NOMBRE?;La Luna Y Tú por Ráfaga;;
