Fecha;Medio;Posición;Artista + Canción;Género;Nacionalidad
oct-23;Radio;#¿NOMBRE?;Bailando Solo por Los Bunkers;;
oct-23;Radio;#¿NOMBRE?;Dance Monkey por Tones And I;;
oct-23;Radio;#¿NOMBRE?;Shake It Off por Taylor Swift;;
oct-23;Radio;#¿NOMBRE?;Algún Día Volverás por Santaferia;;
oct-23;Radio;#¿NOMBRE?;Just The Way You Are por Bruno Mars;;
oct-23;Radio;#¿NOMBRE?;Sueltas por Piso 21;;
oct-23;Radio;#¿NOMBRE?;Would I Lie To You por Charles & Eddie;;
oct-23;Radio;#¿NOMBRE?;Energía Bacana por Sebastián Yatra;;
oct-23;Radio;#¿NOMBRE?;Seven (Clean Ver.) Feat. Latto por Jung Kook;;
oct-23;Radio;#¿NOMBRE?;Mariposas por Marc Seguí, Pablo Alborán;;
oct-23;Radio;#¿NOMBRE?;BOTH (With 21 Savage) por Tiësto & Bia;;
oct-23;Radio;#¿NOMBRE?;Enamorado De Ti por Glup!;;
oct-23;Radio;#¿NOMBRE?;Drivers License por Olivia Rodrigo;;
oct-23;Radio;#¿NOMBRE?;Pepas por Farruko;;
oct-23;Radio;#¿NOMBRE?;Locked Out Of Heaven por Bruno Mars;;
oct-23;Radio;#¿NOMBRE?;Lost On You por Lp;;
oct-23;Radio;#¿NOMBRE?;Angels [XXV] por Robbie Williams;;
oct-23;Radio;#¿NOMBRE?;Llueve Sobre La Ciudad por Los Bunkers;;
oct-23;Radio;#¿NOMBRE?;Viva La Vida por Coldplay;;
oct-23;Radio;#¿NOMBRE?;Adiós (Live Version) por Maria Becerra & Ráfaga;;
oct-23;Radio;#¿NOMBRE?;El Merengue por Marshmello & Manuel Turizo;;
oct-23;Radio;#¿NOMBRE?;Kangaroo Court por Capital Cities;;
oct-23;Radio;#¿NOMBRE?;I Feel It Coming Feat. Daft Punk por The Weeknd;;
oct-23;Radio;#¿NOMBRE?;Como Yo :( por Marshmello & Tiago Pzk;;
oct-23;Radio;#¿NOMBRE?;Amárrame Feat. Juanes por Mon Laferte;;
nov-23;Radio;#¿NOMBRE?;Lala por Myke Towers;;
nov-23;Radio;#¿NOMBRE?;Sippin' Sazerac por Tree Adams;;
nov-23;Radio;#¿NOMBRE?;Qlona por Karol G, Peso Pluma;;
nov-23;Radio;#¿NOMBRE?;MI EX TENÍA RAZÓN por Karol G;;
nov-23;Radio;#¿NOMBRE?;Columbia por Quevedo;;
nov-23;Radio;#¿NOMBRE?;Ella Baila Sola por Eslabon Armado, Peso Pluma;;
nov-23;Radio;#¿NOMBRE?;Los Del Espacio por Lit Killah, Tiago Pzk, Maria Becerra, DWARNER MUSIC GROUP;;
nov-23;Radio;#¿NOMBRE?;As It Was por Harry Styles;;
nov-23;Radio;#¿NOMBRE?;Flowers por Cyrus, Miley;;
nov-23;Radio;#¿NOMBRE?;Chulo Pt.2 por Bad Gyal, Tokischa, Young Miko;;
nov-23;Radio;#¿NOMBRE?;Baby Hello por Rauw Alejandro & Bizarrap;;
nov-23;Radio;#¿NOMBRE?;Según Quién por Maluma & Carin Leon;;
nov-23;Radio;#¿NOMBRE?;Dance The Night por Dua Lipa;;
nov-23;Radio;#¿NOMBRE?;Un Finde por Big One, Ke Personajes, Fmk;;
nov-23;Radio;#¿NOMBRE?;Houdini por Dua Lipa;;
nov-23;Radio;#¿NOMBRE?;Quema por Ryan Castro, Peso Pluma & Sog;;
nov-23;Radio;#¿NOMBRE?;Anti-Hero por Taylor Swift;;
nov-23;Radio;#¿NOMBRE?;La Bachata por Manuel Turizo;;
nov-23;Radio;#¿NOMBRE?;Shakira: Bzrp Music Sessions, Vol. 53 por Bizarrap, Shak DALE PLAY RECORDS;;
nov-23;Radio;#¿NOMBRE?;Soy Feo Pero Rico por La Combo Tortuga;;
nov-23;Radio;#¿NOMBRE?;Bubalu por Feid, Rema;;
nov-23;Radio;#¿NOMBRE?;Would I Lie To You? por Charles & Eddie;;
nov-23;Radio;#¿NOMBRE?;X ESO BB por Jere Klein;;
nov-23;Radio;#¿NOMBRE?;La_Original.Mp3 por Emilia & Tini;;
nov-23;Radio;#¿NOMBRE?;Bailando Bachata por Chayanne;;
nov-23;Radio;#¿NOMBRE?;Vagabundo por Sebastián Yatra Junto A Manuel Turizo Y UNIVERSAL MUSIC GROUP;;
nov-23;Radio;#¿NOMBRE?;Si No Estas por Iñigo Quintero;;
nov-23;Radio;#¿NOMBRE?;Ojitos Rojos por Grupo Frontera, Ke Personajes;;
nov-23;Radio;#¿NOMBRE?;Blinding Lights por The Weeknd;;
nov-23;Radio;#¿NOMBRE?;Otra Botella por Darkiel;;
nov-23;Radio;#¿NOMBRE?;Un X100to por Grupo Frontera, Bad Bunny;;
nov-23;Radio;#¿NOMBRE?;Beso por Rosalía & Rauw Alejandro;;
nov-23;Radio;#¿NOMBRE?;Ven Aquí por Los Bunkers;;
nov-23;Radio;#¿NOMBRE?;Single Soon por Selena Gomez;;
nov-23;Radio;#¿NOMBRE?;Corazón Vacío por Maria Becerra;;
nov-23;Radio;#¿NOMBRE?;Cruel Summer por Taylor Swift;;
nov-23;Radio;#¿NOMBRE?;Asi Es La Vida por Enrique Iglesias & Maria Becerra;;
nov-23;Radio;#¿NOMBRE?;Que Te Vaya Bien por Santa Feria Ft Zumbale Primo;;
nov-23;Radio;#¿NOMBRE?;Hoy por Nicole;;
nov-23;Radio;#¿NOMBRE?;Las Mujeres por Carlos Vives & Juanes;;
nov-23;Radio;#¿NOMBRE?;Adiós Amor & Oye Mujer por Ke Personajes;;
nov-23;Radio;#¿NOMBRE?;Las Babys por Aitana;;
nov-23;Radio;#¿NOMBRE?;MERCHO REMIX por Lil Cake X Ozuna X Ryan Castro Feat SONY MUSIC ENTERTAINMENT;;
nov-23;Radio;#¿NOMBRE?;Late Night Talking por Harry Styles;;
nov-23;Radio;#¿NOMBRE?;Water por Tyla;;
nov-23;Radio;#¿NOMBRE?;Leave The Door Open por Bruno Mars, Anderson .Paak, S WARNER MUSIC GROUP;;
nov-23;Radio;#¿NOMBRE?;LA BEBE REMIX por Yng Lvcas X Peso Pluma;;
nov-23;Radio;#¿NOMBRE?;Shake It Off por Taylor Swift;;
nov-23;Radio;#¿NOMBRE?;Everything Now por Arcade Fire;;
nov-23;Radio;#¿NOMBRE?;El Amor De Mi Vida por Los Ángeles Azúles, Maria Becerr OCESA SEITRACK;;
nov-23;Radio;#¿NOMBRE?;Baby Don't Hurt Me (Extended) por David Guetta & AnneWARNER MUSIC GROUP;;
nov-23;Radio;#¿NOMBRE?;Rey por Los Bunkers;;
nov-23;Radio;#¿NOMBRE?;El Amor De Tu Vida por Gino Mella, Jairo Vera;;
nov-23;Radio;#¿NOMBRE?;Watermelon Sugar por Harry Styles;;
nov-23;Radio;#¿NOMBRE?;Love Again por Dua Lipa;;
nov-23;Radio;#¿NOMBRE?;Callejero por Juana Fe;;
nov-23;Radio;#¿NOMBRE?;PROVENZA por Karol G;;
nov-23;Radio;#¿NOMBRE?;Tu Falta De Querer por Mon Laferte;;
nov-23;Radio;#¿NOMBRE?;LACONE por Polimá Westcoast, Quevedo, Mora;;
nov-23;Radio;#¿NOMBRE?;Piscina por Maria Becerra, Chencho Corleone, Ovy On The WARNER MUSIC GROUP;;
nov-23;Radio;#¿NOMBRE?;Loco (Feat. Mito Rompe) por La Caravana Mágica & Reg LA CARAVANA MAGICA;;
nov-23;Radio;#¿NOMBRE?;El Condor Pasa por Grupo Quetzal;;
nov-23;Radio;#¿NOMBRE?;Quevedo: Bzrp Music Sessions, Vol. 52 por Bizarrap;;
nov-23;Radio;#¿NOMBRE?;Shape Of You por Ed Sheeran;;
nov-23;Radio;#¿NOMBRE?;Happy por Pharrell Williams;;
nov-23;Radio;#¿NOMBRE?;El Jefe por Shakira & Fuerza Regida;;
nov-23;Radio;#¿NOMBRE?;Musica Para El Alma 7 por Ambiental;;
nov-23;Radio;#¿NOMBRE?;Hey Mor Feat. Feid por Ozuna;;
nov-23;Radio;#¿NOMBRE?;Cold Heart (PNAU Remix) por Elton John, Dua Lipa;;
nov-23;Radio;#¿NOMBRE?;Necesito Un Segundo por Chayanne;;
nov-23;Radio;#¿NOMBRE?;Calm Down (With Selena Gomez) por Rema, Selena GomMAVIN RECORDS / JONZING WORLD;;
nov-23;Radio;#¿NOMBRE?;Despechá por Rosalía;;
nov-23;Radio;#¿NOMBRE?;Sigue La Cumbia por Leo Rey / Américo;;
nov-23;Radio;#¿NOMBRE?;Monotonía por Shakira Y Ozuna;;
nov-23;Radio;#¿NOMBRE?;Tacones Rojos por Sebastián Yatra;;
nov-23;Radio;#¿NOMBRE?;TQG por Karol G, Shakira;;
nov-23;Radio;#¿NOMBRE?;Get Lucky Feat. Pharrell Williams por Daft Punk;;
nov-23;Radio;#¿NOMBRE?;Mi Casa En El Arbol por Jorge González;;
nov-23;Radio;#¿NOMBRE?;Te Felicito por Shakira & Rauw Alejandro;;
nov-23;Radio;#¿NOMBRE?;No Te Enamores por Paloma Mami;;
nov-23;Radio;#¿NOMBRE?;Don't Start Now por Dua Lipa;;
nov-23;Radio;#¿NOMBRE?;Ahora Te Puedes Marchar por Luis Miguel;;
nov-23;Radio;#¿NOMBRE?;Ambulancia por Camilo & Camila Cabello;;
nov-23;Radio;#¿NOMBRE?;Bad Habits por Ed Sheeran;;
nov-23;Radio;#¿NOMBRE?;Amargura por Karol G;;
nov-23;Radio;#¿NOMBRE?;Paralelos por Brray, Polimá Westcoast, Pailita;;
nov-23;Radio;#¿NOMBRE?;Infiel por Los Bunkers;;
nov-23;Radio;#¿NOMBRE?;Algún Día Volverás por Santaferia;;
nov-23;Radio;#¿NOMBRE?;Borracho Y Loco por Yandel, Myke Towers;;
nov-23;Radio;#¿NOMBRE?;Dance Monkey por Tones And I;;
nov-23;Radio;#¿NOMBRE?;La Morocha por Luck Ra & Bm;;
nov-23;Radio;#¿NOMBRE?;Escapate Conmigo por Mati Gómez;;
nov-23;Radio;#¿NOMBRE?;Viva La Vida por Coldplay;;
nov-23;Radio;#¿NOMBRE?;Treasure por Bruno Mars;;
nov-23;Radio;#¿NOMBRE?;Amárrame Feat. Juanes por Mon Laferte;;
nov-23;Radio;#¿NOMBRE?;I Feel Like Dancing por Jason Mraz;;
nov-23;Radio;#¿NOMBRE?;Un Ramito De Violetas por ZALO REYES;;
nov-23;Radio;#¿NOMBRE?;Rauw Alejandro: Bzrp Music Sessions, Vol. 56 por Rauw DALE PLAY RECORDS;;
nov-23;Radio;#¿NOMBRE?;Uptown Funk por Mark Ronson Feat. Bruno Mars;;
nov-23;Radio;#¿NOMBRE?;Qué Agonía por Jordan;;
dic-23;Radio;#¿NOMBRE?;Lala por Myke Towers;;
dic-23;Radio;#¿NOMBRE?;Houdini por Dua Lipa;;
dic-23;Radio;#¿NOMBRE?;La_Original.Mp3 por Emilia & Tini;;
dic-23;Radio;#¿NOMBRE?;Sippin' Sazerac por Tree Adams;;
dic-23;Radio;#¿NOMBRE?;Algún Día Volverás por Santaferia;;
dic-23;Radio;#¿NOMBRE?;MI EX TENÍA RAZÓN por Karol G;;
dic-23;Radio;#¿NOMBRE?;Columbia por Quevedo;;
dic-23;Radio;#¿NOMBRE?;Qlona por Karol G, Peso Pluma;;
dic-23;Radio;#¿NOMBRE?;Flowers por Cyrus, Miley;;
dic-23;Radio;#¿NOMBRE?;Los Del Espacio por Lit Killah, Tiago Pzk, Maria Becerra, Duki, Emilia, RusheWARNER MUSIC GROUP;;
dic-23;Radio;#¿NOMBRE?;Un Finde por Big One, Ke Personajes, Fmk;;
dic-23;Radio;#¿NOMBRE?;As It Was por Harry Styles;;
dic-23;Radio;#¿NOMBRE?;Piscina por Maria Becerra, Chencho Corleone, Ovy On The Drums;;
dic-23;Radio;#¿NOMBRE?;Baby Hello por Rauw Alejandro & Bizarrap;;
dic-23;Radio;#¿NOMBRE?;La Bachata por Manuel Turizo;;
dic-23;Radio;#¿NOMBRE?;Si No Estas por Iñigo Quintero;;
dic-23;Radio;#¿NOMBRE?;Shakira: Bzrp Music Sessions, Vol. 53 por Bizarrap, Shakira;;
dic-23;Radio;#¿NOMBRE?;Bailando Bachata por Chayanne;;
dic-23;Radio;#¿NOMBRE?;Blinding Lights por The Weeknd;;
dic-23;Radio;#¿NOMBRE?;Bubalu por Feid, Rema;;
dic-23;Radio;#¿NOMBRE?;Un X100to por Grupo Frontera, Bad Bunny;;
dic-23;Radio;#¿NOMBRE?;Dance The Night por Dua Lipa;;
dic-23;Radio;#¿NOMBRE?;Según Quién por Maluma & Carin Leon;;
dic-23;Radio;#¿NOMBRE?;Despacito (Featuring Daddy Yankee) por Luis Fonsi, Daddy Yank;;
dic-23;Radio;#¿NOMBRE?;Que Te Vaya Bien por Santa Feria Ft Zumbale Primo;;
dic-23;Radio;#¿NOMBRE?;Ojitos Rojos por Grupo Frontera, Ke Personajes;;
dic-23;Radio;#¿NOMBRE?;Necesito Un Segundo por Chayanne;;
dic-23;Radio;#¿NOMBRE?;Dejate Caer por Los Tres;;
dic-23;Radio;#¿NOMBRE?;Ella Baila Sola por Eslabon Armado, Peso Pluma;;
dic-23;Radio;#¿NOMBRE?;Un Año Mas por La Sonora De Tommy Rey;;
dic-23;Radio;#¿NOMBRE?;X ESO BB por Jere Klein;;
dic-23;Radio;#¿NOMBRE?;Beso por Rosalía & Rauw Alejandro;;
dic-23;Radio;#¿NOMBRE?;Loco Por Perrearte por Wisin, Chencho Corleone;;
dic-23;Radio;#¿NOMBRE?;Yo Tomo por Amar Azul;;
dic-23;Radio;#¿NOMBRE?;Single Soon por Selena Gomez;;
dic-23;Radio;#¿NOMBRE?;Anti-Hero por Taylor Swift;;
dic-23;Radio;#¿NOMBRE?;Vagabundo por Sebastián Yatra Junto A Manuel Turizo Y Beéle;;
dic-23;Radio;#¿NOMBRE?;Quema por Ryan Castro, Peso Pluma & Sog;;
dic-23;Radio;#¿NOMBRE?;Un Año Mas por Sonora Palacios;;
dic-23;Radio;#¿NOMBRE?;Paralelos por Brray, Polimá Westcoast, Pailita;;
dic-23;Radio;#¿NOMBRE?;Escapate Conmigo por Mati Gómez;;
dic-23;Radio;#¿NOMBRE?;Would I Lie To You? por Charles & Eddie;;
dic-23;Radio;#¿NOMBRE?;CAN'T STOP THE FEELING! por Justin Timberlake;;
dic-23;Radio;#¿NOMBRE?;Love Again por Dua Lipa;;
dic-23;Radio;#¿NOMBRE?;Otra Botella por Darkiel;;
dic-23;Radio;#¿NOMBRE?;El Amor De Tu Vida por Gino Mella, Jairo Vera;;
dic-23;Radio;#¿NOMBRE?;Watermelon Sugar por Harry Styles;;
dic-23;Radio;#¿NOMBRE?;Greedy por Tate Mcrae;;
dic-23;Radio;#¿NOMBRE?;Quevedo: Bzrp Music Sessions, Vol. 52 por Bizarrap;;
dic-23;Radio;#¿NOMBRE?;El Amor De Mi Vida por Los Ángeles Azúles, Maria Becerra;;
dic-23;Radio;#¿NOMBRE?;Cold Heart (PNAU Remix) por Elton John, Dua Lipa;;
dic-23;Radio;#¿NOMBRE?;Cruel Summer por Taylor Swift;;
dic-23;Radio;#¿NOMBRE?;Asi Es La Vida por Enrique Iglesias & Maria Becerra;;
dic-23;Radio;#¿NOMBRE?;Calm Down (With Selena Gomez) por Rema, Selena Gomez;;
dic-23;Radio;#¿NOMBRE?;Shape Of You por Ed Sheeran;;
dic-23;Radio;#¿NOMBRE?;LA BEBE REMIX por Yng Lvcas X Peso Pluma;;
dic-23;Radio;#¿NOMBRE?;Leave The Door Open por Bruno Mars, Anderson .Paak, Silk Sonic;;
dic-23;Radio;#¿NOMBRE?;Despechá por Rosalía;;
dic-23;Radio;#¿NOMBRE?;Happy por Pharrell Williams;;
dic-23;Radio;#¿NOMBRE?;Tu Falta De Querer por Mon Laferte;;
dic-23;Radio;#¿NOMBRE?;El Condor Pasa por Grupo Quetzal;;
dic-23;Radio;#¿NOMBRE?;Monotonía por Shakira Y Ozuna;;
dic-23;Radio;#¿NOMBRE?;Water por Tyla;;
dic-23;Radio;#¿NOMBRE?;LACONE por Polimá Westcoast, Quevedo, Mora;;
dic-23;Radio;#¿NOMBRE?;Late Night Talking por Harry Styles;;
dic-23;Radio;#¿NOMBRE?;Baby Don't Hurt Me (Extended) por David Guetta & Anne-Marie & C WARNER MUSIC GROUP;;
dic-23;Radio;#¿NOMBRE?;Yo Me Enamoré por Amar Azul;;
dic-23;Radio;#¿NOMBRE?;El Correcto por Reik, Carin Leon;;
dic-23;Radio;#¿NOMBRE?;TQG por Karol G, Shakira;;
dic-23;Radio;#¿NOMBRE?;Get Lucky Feat. Pharrell Williams por Daft Punk;;
dic-23;Radio;#¿NOMBRE?;PROVENZA por Karol G;;
dic-23;Radio;#¿NOMBRE?;Bailando Solo por Los Bunkers;;
dic-23;Radio;#¿NOMBRE?;Color Esperanza por Diego Torres;;
dic-23;Radio;#¿NOMBRE?;Deep Down por Alok X Ella Eyre X Kenny Dope Feat. Never Dull;;
dic-23;Radio;#¿NOMBRE?;Te Felicito por Shakira & Rauw Alejandro;;
dic-23;Radio;#¿NOMBRE?;Dime (Versión Karen Paola 2023) por Karen Paola;;
dic-23;Radio;#¿NOMBRE?;Callejero por Juana Fe;;
dic-23;Radio;#¿NOMBRE?;Tacones Rojos por Sebastián Yatra;;
dic-23;Radio;#¿NOMBRE?;Las Mujeres por Carlos Vives & Juanes;;
dic-23;Radio;#¿NOMBRE?;Amargura por Karol G;;
dic-23;Radio;#¿NOMBRE?;Adiós Amor & Oye Mujer por Ke Personajes;;
dic-23;Radio;#¿NOMBRE?;MERCHO REMIX por Lil Cake X Ozuna X Ryan Castro Feat. Migrantes & NicoSONY MUSIC ENTERTAINMENT;;
dic-23;Radio;#¿NOMBRE?;No Te Enamores De El por Danny Ocean;;
dic-23;Radio;#¿NOMBRE?;Bonita por Daddy Yankee;;
dic-23;Radio;#¿NOMBRE?;Amárrame Feat. Juanes por Mon Laferte;;
dic-23;Radio;#¿NOMBRE?;La Morocha por Luck Ra & Bm;;
dic-23;Radio;#¿NOMBRE?;Ven Aquí por Los Bunkers;;
dic-23;Radio;#¿NOMBRE?;Safe And Sound por Capital Cities;;
dic-23;Radio;#¿NOMBRE?;Ambulancia por Camilo & Camila Cabello;;
dic-23;Radio;#¿NOMBRE?;Corazón Vacío por Maria Becerra;;
dic-23;Radio;#¿NOMBRE?;Pepas por Farruko;;
dic-23;Radio;#¿NOMBRE?;Bad Habits por Ed Sheeran;;
dic-23;Radio;#¿NOMBRE?;Lazos De Amistad por Los Diablos;;
dic-23;Radio;#¿NOMBRE?;Don't Start Now por Dua Lipa;;
dic-23;Radio;#¿NOMBRE?;Chulo Pt.2 por Bad Gyal, Tokischa, Young Miko;;
dic-23;Radio;#¿NOMBRE?;BOTH (With 21 Savage) por Tiësto & Bia;;
dic-23;Radio;#¿NOMBRE?;Makes Me Wonder por Maroon 5;;
dic-23;Radio;#¿NOMBRE?;Eres por Café Tacvba;;
dic-23;Radio;#¿NOMBRE?;Dance Monkey por Tones And I;;
dic-23;Radio;#¿NOMBRE?;Borracho Y Loco por Yandel, Myke Towers;;
