Fecha;Medio;Posición;Artista;Canción;Género;Nacionalidad
may-21;Spotify;#¿NOMBRE?;JHAYCO, Bad Bunny;CÓMO SE SIENTE - Remix;;República Dominicana
may-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;traitor;;Estados Unidos
may-21;Spotify;#¿NOMBRE?;Lenny Tavárez, Zion & Lennox;Me Enamora;;Argentina
may-21;Spotify;#¿NOMBRE?;Mora, Lunay;Cuando Sera;;Colombia
may-21;Spotify;#¿NOMBRE?;KEVVO, Arcángel, Becky G, Darell;Te Va Bien (feat. Darell);;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Sebastian Yatra, Guaynaa;Chica Ideal;;Argentina
may-21;Spotify;#¿NOMBRE?;BTS;Dynamite;;Corea del Sur
may-21;Spotify;#¿NOMBRE?;Maluma, Lenny Tavárez, Justin Quiles;Parce (feat. Justin Quiles);;Estados Unidos
may-21;Spotify;#¿NOMBRE?;Marcianeke, Cris Mj;Tussi Code Mari;;España
may-21;Spotify;#¿NOMBRE?;Dua Lipa;Don't Start Now;;Reino Unido
may-21;Spotify;#¿NOMBRE?;FMK, Tiago PZK, LIT killah, Rusherking;YO SE QUE TU (feat. Rusherking);;Colombia
may-21;Spotify;#¿NOMBRE?;Super Yei, Sammy Baby, Jone Quest, Myke Towers, Lenny Tavárez, Rafa Pabön;La Forma en Que Me Miras;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;brutal;;Estados Unidos
may-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;happier;;Estados Unidos
may-21;Spotify;#¿NOMBRE?;Camilo, El Alfa;BEBÉ;;Chile
may-21;Spotify;#¿NOMBRE?;Farruko;La Tóxica;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Bad Bunny, Daddy Yankee;La Santa;;México
may-21;Spotify;#¿NOMBRE?;Micro TDH, Myke Towers;EL TREN;;Canadá
may-21;Spotify;#¿NOMBRE?;Rauw Alejandro, Camilo;Tattoo - Remix with Camilo;;Reino Unido
may-21;Spotify;#¿NOMBRE?;Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko;Relación - Remix;;Estados Unidos
may-21;Spotify;#¿NOMBRE?;Carlos Vives, Ricky Martin;Canción Bonita;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Manuel Turizo, Maluma;Amor en Coma;;Colombia
may-21;Spotify;#¿NOMBRE?;Harry Styles;Watermelon Sugar;;Reino Unido
may-21;Spotify;#¿NOMBRE?;The Weeknd, Ariana Grande;Save Your Tears (with Ariana Grande) (Remix);;Estados Unidos
may-21;Spotify;#¿NOMBRE?;C. Tangana, Niño de Elche, La Húngara;Tú Me Dejaste De Querer;;España
may-21;Spotify;#¿NOMBRE?;Pailita, Marcianeke;Dimelo Ma;;
may-21;Spotify;#¿NOMBRE?;Jeeiph;Bonita;;
may-21;Spotify;#¿NOMBRE?;Migrantes, Alico;Si Me Tomo Una Cerveza;;
may-21;Spotify;#¿NOMBRE?;Jerry Di;Mi Cuarto;;
may-21;Spotify;#¿NOMBRE?;J Balvin, Bad Bunny;LA CANCIÓN;;
may-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;enough for you;;
may-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;favorite crime;;
jun-21;Spotify;#¿NOMBRE?;Bad Bunny;Yonaguni;;
jun-21;Spotify;#¿NOMBRE?;Rauw Alejandro;Todo De Ti;;
jun-21;Spotify;#¿NOMBRE?;J Balvin, Maria Becerra;Qué Más Pues?;;
jun-21;Spotify;#¿NOMBRE?;Wisin, JHAYCO, Anuel AA, Los Legendarios, Myke Towers;Fiel - Remix;;
jun-21;Spotify;#¿NOMBRE?;Sebastian Yatra, Myke Towers;Pareja Del Año;;
jun-21;Spotify;#¿NOMBRE?;Nio Garcia, Flow La Movie;AM;;
jun-21;Spotify;#¿NOMBRE?;Rauw Alejandro, Mr. Naisgai;2/Catorce;;
jun-21;Spotify;#¿NOMBRE?;KAROL G, Mariah Angeliq;EL MAKINON;;
jun-21;Spotify;#¿NOMBRE?;TINI, Maria Becerra;Miénteme;;
jun-21;Spotify;#¿NOMBRE?;Sech;911;;
jun-21;Spotify;#¿NOMBRE?;Los Legendarios, Wisin, JHAYCO;Fiel;;
jun-21;Spotify;#¿NOMBRE?;Myke Towers, Juhn;Bandido;;
jun-21;Spotify;#¿NOMBRE?;Mora, JHAYCO;512;;
jun-21;Spotify;#¿NOMBRE?;Bad Bunny, JHAYCO;DÁKITI;;
jun-21;Spotify;#¿NOMBRE?;J Balvin, KAROL G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander;Poblado - Remix;;
jun-21;Spotify;#¿NOMBRE?;Crissin, Totoy El Frio, Natan & Shander;Poblado;;
jun-21;Spotify;#¿NOMBRE?;Sech;Sal y Perrea;;
jun-21;Spotify;#¿NOMBRE?;Myke Towers;Explícito;;
jun-21;Spotify;#¿NOMBRE?;Arcángel, Jay Wheeler, Miky Woodz;Si Te Veo;;
jun-21;Spotify;#¿NOMBRE?;Bad Bunny, ROSALÍA;LA NOCHE DE ANOCHE;;
jun-21;Spotify;#¿NOMBRE?;Jossef, Jamby El Favo, Eix;Persia - Remix;;
jun-21;Spotify;#¿NOMBRE?;Gera MX, Christian Nodal;Botella Tras Botella;;
jun-21;Spotify;#¿NOMBRE?;Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy;No Te Enamores - Remix;;
jun-21;Spotify;#¿NOMBRE?;Rauw Alejandro, Anuel AA;Reloj;;
jun-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;good 4 u;;
jun-21;Spotify;#¿NOMBRE?;Boza;Hecha Pa' Mi;;
jun-21;Spotify;#¿NOMBRE?;Selena Gomez, Rauw Alejandro;Baila Conmigo (with Rauw Alejandro);;
jun-21;Spotify;#¿NOMBRE?;Lunay, Anitta;TODO O NADA;;
jun-21;Spotify;#¿NOMBRE?;NATTI NATASHA, Becky G;Ram Pam Pam;;
jun-21;Spotify;#¿NOMBRE?;Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell;Aloha;;
jun-21;Spotify;#¿NOMBRE?;Alex Rose, Rauw Alejandro;Me Fije;;
jun-21;Spotify;#¿NOMBRE?;Bizarrap, Eladio Carrion;Eladio Carrion: Bzrp Music Sessions, Vol. 40;;
jun-21;Spotify;#¿NOMBRE?;Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie;Travesuras - Remix;;
jun-21;Spotify;#¿NOMBRE?;Pailita, Marcianeke;Dimelo Ma;;
jun-21;Spotify;#¿NOMBRE?;Rochy RD, Myke Towers, Nicki Nicole;Ella No Es Tuya - Remix;;
jun-21;Spotify;#¿NOMBRE?;El Alfa, El Cherry Scom, CJ;La Mamá de la Mamá;;
jun-21;Spotify;#¿NOMBRE?;El Futuro Fuera De Orbita, Harry Nach, La Nevula23 Productor;Juju Juju;;
jun-21;Spotify;#¿NOMBRE?;Ak4:20;Skyline;;
jun-21;Spotify;#¿NOMBRE?;Manuel Turizo, Rauw Alejandro, Myke Towers;La Nota;;
jun-21;Spotify;#¿NOMBRE?;Ozuna, J Balvin, Chencho Corleone;Una Locura;;
jun-21;Spotify;#¿NOMBRE?;Nicky Jam, Romeo Santos;Fan de Tus Fotos;;
jun-21;Spotify;#¿NOMBRE?;Bad Bunny;TE MUDASTE;;
jun-21;Spotify;#¿NOMBRE?;Nicky Jam, Myke Towers;Polvo;;
jun-21;Spotify;#¿NOMBRE?;Juhn, Jay Wheeler;Fragancia;;
jun-21;Spotify;#¿NOMBRE?;KAROL G, Wisin & Yandel, Nicky Jam, Ivy Queen, Zion, Alberto Stylee;LEYENDAS;;
jun-21;Spotify;#¿NOMBRE?;Bizarrap, L-Gante;L-Gante: Bzrp Music Sessions, Vol.38;;
jun-21;Spotify;#¿NOMBRE?;Justin Quiles;Ponte Pa' Mi;;
jun-21;Spotify;#¿NOMBRE?;Bruno Mars, Anderson .Paak, Silk Sonic;Leave The Door Open;;
jun-21;Spotify;#¿NOMBRE?;Ak4:20;Siempre Fine;;
jun-21;Spotify;#¿NOMBRE?;Daddy Yankee;PROBLEMA;;
jun-21;Spotify;#¿NOMBRE?;Marcianeke, Cris Mj;Tussi Code Mari;;
jun-21;Spotify;#¿NOMBRE?;Måneskin;Beggin';;
jun-21;Spotify;#¿NOMBRE?;Pablo Alborán;Saturno;;
jun-21;Spotify;#¿NOMBRE?;Justin Bieber, Daniel Caesar, GIV?ON;Peaches (feat. Daniel Caesar & Giveon);;
jun-21;Spotify;#¿NOMBRE?;Lil Nas X;MONTERO (Call Me By Your Name);;
jun-21;Spotify;#¿NOMBRE?;J Balvin, Dua Lipa, Bad Bunny, Tainy;UN DIA (ONE DAY) (Feat. Tainy);;
jun-21;Spotify;#¿NOMBRE?;BTS;Butter;;
jun-21;Spotify;#¿NOMBRE?;Manuel Turizo, Wisin & Yandel;Mala Costumbre;;
jun-21;Spotify;#¿NOMBRE?;Wisin, Myke Towers, Los Legendarios;Mi Niña;;
jun-21;Spotify;#¿NOMBRE?;KEVIN ROLDAN, Bryant Myers, Lyanno;HASTA ABAJO;;
jun-21;Spotify;#¿NOMBRE?;Doja Cat, SZA;Kiss Me More (feat. SZA);;
jun-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;deja vu;;
jun-21;Spotify;#¿NOMBRE?;Dua Lipa, DaBaby;Levitating (feat. DaBaby);;
jun-21;Spotify;#¿NOMBRE?;JHAYCO, Bad Bunny;CÓMO SE SIENTE - Remix;;
jun-21;Spotify;#¿NOMBRE?;BANDIDO, Duki, Rei, Tiago PZK;No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK];;
jun-21;Spotify;#¿NOMBRE?;The Weeknd, Ariana Grande;Save Your Tears (with Ariana Grande) (Remix);;
jun-21;Spotify;#¿NOMBRE?;JHAYCO;Christian Dior;;
jun-21;Spotify;#¿NOMBRE?;Boza;Ella;;
jun-21;Spotify;#¿NOMBRE?;Pablo Chill-E, Julianno Sosa;Deseos;;
jun-21;Spotify;#¿NOMBRE?;Jay Wheeler, DJ Nelson, Myke Towers;La Curiosidad;;
jun-21;Spotify;#¿NOMBRE?;Ricky Martin, Paloma Mami;Qué Rico Fuera;;
jun-21;Spotify;#¿NOMBRE?;KAROL G;BICHOTA;;
jun-21;Spotify;#¿NOMBRE?;Kali Uchis;telepatía;;
jun-21;Spotify;#¿NOMBRE?;The Weeknd;Blinding Lights;;
jun-21;Spotify;#¿NOMBRE?;Maluma;Hawái;;
jun-21;Spotify;#¿NOMBRE?;J Balvin, Jay Wheeler;OTRO FILI;;
jun-21;Spotify;#¿NOMBRE?;Jay Wheeler, Myke Towers, Rauw Alejandro, DJ Nelson, JHAYCO, Lunay, Kendo Kaponi;La Curiosidad (feat. Dj Nelson, JHAYCO, Lunay & Kendo Kaponi) - Blue Grand Prix Remix;;
jun-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;favorite crime;;
jun-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;drivers license;;
jun-21;Spotify;#¿NOMBRE?;Bad Bunny;A Tu Merced;;
jun-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;traitor;;
jun-21;Spotify;#¿NOMBRE?;Mora, Lunay;Cuando Sera;;
jun-21;Spotify;#¿NOMBRE?;Dua Lipa;Don't Start Now;;
jun-21;Spotify;#¿NOMBRE?;Sech;Wao;;
jun-21;Spotify;#¿NOMBRE?;Harry Styles;Watermelon Sugar;;
jun-21;Spotify;#¿NOMBRE?;Bad Bunny, Daddy Yankee;La Santa;;
jun-21;Spotify;#¿NOMBRE?;Super Yei, Sammy Baby, Jone Quest, Myke Towers, Lenny Tavárez, Rafa Pabön;La Forma en Que Me Miras;;
jun-21;Spotify;#¿NOMBRE?;Sebastian Yatra, Guaynaa;Chica Ideal;;
jun-21;Spotify;#¿NOMBRE?;J Balvin, Bad Bunny;LA CANCIÓN;;
jun-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;happier;;
jun-21;Spotify;#¿NOMBRE?;Carlos Vives, Ricky Martin;Canción Bonita;;
jun-21;Spotify;#¿NOMBRE?;Blessd, Maluma;IMPOSIBLE - REMIX;;
jun-21;Spotify;#¿NOMBRE?;Maluma, Lenny Tavárez, Justin Quiles;Parce (feat. Justin Quiles);;
jun-21;Spotify;#¿NOMBRE?;Marcianeke;Que Sera;;
jun-21;Spotify;#¿NOMBRE?;Camilo, Evaluna Montaner;Machu Picchu;;
jun-21;Spotify;#¿NOMBRE?;Justin Quiles, Chimbala, Zion & Lennox;Loco;;
jun-21;Spotify;#¿NOMBRE?;KEVVO, Arcángel, Becky G, Darell;Te Va Bien (feat. Darell);;
jun-21;Spotify;#¿NOMBRE?;Bad Bunny;Vete;;
jun-21;Spotify;#¿NOMBRE?;Camilo, El Alfa;BEBÉ;;
jun-21;Spotify;#¿NOMBRE?;Ak4:20;Rata Tan Tan;;
jul-21;Spotify;#¿NOMBRE?;Bad Bunny;Yonaguni;;
jul-21;Spotify;#¿NOMBRE?;Farruko;Pepas;;
jul-21;Spotify;#¿NOMBRE?;Mora, Bad Bunny, Sech;Volando - Remix;;
jul-21;Spotify;#¿NOMBRE?;Nio Garcia, J Balvin, Bad Bunny;AM Remix;;
jul-21;Spotify;#¿NOMBRE?;J Balvin, Maria Becerra;Qué Más Pues?;;
jul-21;Spotify;#¿NOMBRE?;Rauw Alejandro;Todo De Ti;;
jul-21;Spotify;#¿NOMBRE?;Sech, JHAYCO;911 (Remix);;
jul-21;Spotify;#¿NOMBRE?;Tiago PZK, LIT killah;Entre Nosotros;;
jul-21;Spotify;#¿NOMBRE?;Wisin, JHAYCO, Anuel AA, Los Legendarios, Myke Towers;Fiel - Remix;;
jul-21;Spotify;#¿NOMBRE?;J Balvin, KAROL G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander;Poblado - Remix;;
jul-21;Spotify;#¿NOMBRE?;TINI, Maria Becerra;Miénteme;;
jul-21;Spotify;#¿NOMBRE?;Galee Galee, Harry Nach, Pablo Chill-E;Big Cut;;
jul-21;Spotify;#¿NOMBRE?;Sebastian Yatra, Myke Towers;Pareja Del Año;;
jul-21;Spotify;#¿NOMBRE?;Ingratax;París;;
jul-21;Spotify;#¿NOMBRE?;Bizarrap, Nicky Jam;Nicky Jam: Bzrp Music Sessions, Vol. 41;;
jul-21;Spotify;#¿NOMBRE?;Rauw Alejandro, Mr. Naisgai;2/Catorce;;
jul-21;Spotify;#¿NOMBRE?;Pailita, Marcianeke;Dimelo Ma;;
jul-21;Spotify;#¿NOMBRE?;Mora, JHAYCO;512;;
jul-21;Spotify;#¿NOMBRE?;Myke Towers;ALMAS GEMELAS;;
jul-21;Spotify;#¿NOMBRE?;Måneskin;Beggin';;
jul-21;Spotify;#¿NOMBRE?;Bad Bunny, JHAYCO;DÁKITI;;
jul-21;Spotify;#¿NOMBRE?;KAROL G, Mariah Angeliq;EL MAKINON;;
jul-21;Spotify;#¿NOMBRE?;Jossef, Jamby El Favo, Eix;Persia - Remix;;
jul-21;Spotify;#¿NOMBRE?;Balbi El Chamako, Marcianeke, El BAI;Ponle;;
jul-21;Spotify;#¿NOMBRE?;Los Legendarios, Wisin, JHAYCO;Fiel;;
jul-21;Spotify;#¿NOMBRE?;Marcianeke, Cris Mj;Tussi Code Mari;;
jul-21;Spotify;#¿NOMBRE?;Sech;Sal y Perrea;;
jul-21;Spotify;#¿NOMBRE?;Arcángel, Jay Wheeler, Miky Woodz;Si Te Veo;;
jul-21;Spotify;#¿NOMBRE?;Daddy Yankee, Myke Towers, JHAYCO;SÚBELE EL VOLUMEN;;
jul-21;Spotify;#¿NOMBRE?;Justin Quiles, Chimbala, Zion & Lennox;Loco;;
jul-21;Spotify;#¿NOMBRE?;Marc Seguí, Rauw Alejandro, Pol Granch;Tiroteo - Remix;;
jul-21;Spotify;#¿NOMBRE?;Myke Towers;Explícito;;
jul-21;Spotify;#¿NOMBRE?;Alex Rose, Rauw Alejandro;Me Fije;;
jul-21;Spotify;#¿NOMBRE?;NATTI NATASHA, Becky G;Ram Pam Pam;;
jul-21;Spotify;#¿NOMBRE?;BANDIDO, Duki, Rei, Tiago PZK;No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK];;
jul-21;Spotify;#¿NOMBRE?;Bad Bunny;De Museo;;
jul-21;Spotify;#¿NOMBRE?;Gera MX, Christian Nodal;Botella Tras Botella;;
jul-21;Spotify;#¿NOMBRE?;Myke Towers, Juhn;Bandido;;
jul-21;Spotify;#¿NOMBRE?;Rauw Alejandro;Sexo Virtual;;
jul-21;Spotify;#¿NOMBRE?;Lunay, Anitta;TODO O NADA;;
jul-21;Spotify;#¿NOMBRE?;Bad Bunny, ROSALÍA;LA NOCHE DE ANOCHE;;
jul-21;Spotify;#¿NOMBRE?;MYA, TINI, Duki;2:50 Remix;;
jul-21;Spotify;#¿NOMBRE?;Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell;Aloha;;
jul-21;Spotify;#¿NOMBRE?;Ak4:20;Skyline;;
jul-21;Spotify;#¿NOMBRE?;Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie;Travesuras - Remix;;
jul-21;Spotify;#¿NOMBRE?;Maluma;Sobrio;;
jul-21;Spotify;#¿NOMBRE?;Rauw Alejandro;Aquel Nap ZzZz;;
jul-21;Spotify;#¿NOMBRE?;Nio Garcia, Flow La Movie;AM;;
jul-21;Spotify;#¿NOMBRE?;Rochy RD, Myke Towers, Nicki Nicole;Ella No Es Tuya - Remix;;
jul-21;Spotify;#¿NOMBRE?;Ak4:20;THE ROOKIE;;
jul-21;Spotify;#¿NOMBRE?;El Futuro Fuera De Orbita, Harry Nach, La Nevula23 Productor;Juju Juju;;
jul-21;Spotify;#¿NOMBRE?;Juhn, Jay Wheeler;Fragancia;;
jul-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;good 4 u;;
jul-21;Spotify;#¿NOMBRE?;El Alfa, El Cherry Scom, CJ;La Mamá de la Mamá;;
jul-21;Spotify;#¿NOMBRE?;Marcianeke;No Se Piken;;
jul-21;Spotify;#¿NOMBRE?;Becky G, El Alfa;FULANITO;;
jul-21;Spotify;#¿NOMBRE?;J Balvin, Skrillex;In Da Getto;;
jul-21;Spotify;#¿NOMBRE?;Bad Bunny;TE MUDASTE;;
jul-21;Spotify;#¿NOMBRE?;Nicky Jam, Romeo Santos;Fan de Tus Fotos;;
jul-21;Spotify;#¿NOMBRE?;Ak4:20;Siempre Fine;;
jul-21;Spotify;#¿NOMBRE?;Marcianeke;Que Sera;;
jul-21;Spotify;#¿NOMBRE?;KAROL G, Wisin & Yandel, Nicky Jam, Ivy Queen, Zion, Alberto Stylee;LEYENDAS;;
jul-21;Spotify;#¿NOMBRE?;Bad Bunny;A Tu Merced;;
jul-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;traitor;;
jul-21;Spotify;#¿NOMBRE?;Ozuna, J Balvin, Chencho Corleone;Una Locura;;
jul-21;Spotify;#¿NOMBRE?;Pablo Alborán;Saturno;;
jul-21;Spotify;#¿NOMBRE?;Doja Cat, SZA;Kiss Me More (feat. SZA);;
jul-21;Spotify;#¿NOMBRE?;Justin Bieber, Daniel Caesar, GIV?ON;Peaches (feat. Daniel Caesar & Giveon);;
jul-21;Spotify;#¿NOMBRE?;Maluma;Hawái;;
jul-21;Spotify;#¿NOMBRE?;Bizarrap, Eladio Carrion;Eladio Carrion: Bzrp Music Sessions, Vol. 40;;
jul-21;Spotify;#¿NOMBRE?;J Balvin, Dua Lipa, Bad Bunny, Tainy;UN DIA (ONE DAY) (Feat. Tainy);;
jul-21;Spotify;#¿NOMBRE?;Doja Cat;Woman;;
jul-21;Spotify;#¿NOMBRE?;Sech;911;;
jul-21;Spotify;#¿NOMBRE?;Dua Lipa, DaBaby;Levitating (feat. DaBaby);;
jul-21;Spotify;#¿NOMBRE?;The Weeknd, Ariana Grande;Save Your Tears (with Ariana Grande) (Remix);;
jul-21;Spotify;#¿NOMBRE?;JHAYCO, Bad Bunny;CÓMO SE SIENTE - Remix;;
jul-21;Spotify;#¿NOMBRE?;Marcianeke, yammir, Young Brooklyn, Victor La Voz, NicoClear;Chambee - Remix;;
jul-21;Spotify;#¿NOMBRE?;Måneskin;I WANNA BE YOUR SLAVE;;
jul-21;Spotify;#¿NOMBRE?;The Weeknd;Blinding Lights;;
jul-21;Spotify;#¿NOMBRE?;Rauw Alejandro, Anuel AA;Reloj;;
jul-21;Spotify;#¿NOMBRE?;KAROL G;BICHOTA;;
jul-21;Spotify;#¿NOMBRE?;Boza;Hecha Pa' Mi;;
jul-21;Spotify;#¿NOMBRE?;Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy;No Te Enamores - Remix;;
jul-21;Spotify;#¿NOMBRE?;Rauw Alejandro;La Old Skul;;
jul-21;Spotify;#¿NOMBRE?;Lil Nas X;MONTERO (Call Me By Your Name);;
jul-21;Spotify;#¿NOMBRE?;Sech;PSL;;
jul-21;Spotify;#¿NOMBRE?;Carlos Vives, Ricky Martin;Canción Bonita;;
jul-21;Spotify;#¿NOMBRE?;Tainy, Yandel;DEJA VU;;
jul-21;Spotify;#¿NOMBRE?;BTS;Butter;;
jul-21;Spotify;#¿NOMBRE?;Boza;Ella;;
jul-21;Spotify;#¿NOMBRE?;Selena Gomez, Rauw Alejandro;Baila Conmigo (with Rauw Alejandro);;
jul-21;Spotify;#¿NOMBRE?;Emilia, Duki;como si no importara;;
jul-21;Spotify;#¿NOMBRE?;Camilo, Shawn Mendes;KESI - Remix;;
jul-21;Spotify;#¿NOMBRE?;Pablo Chill-E, Julianno Sosa;Deseos;;
jul-21;Spotify;#¿NOMBRE?;Marcianeke;Envidia;;
jul-21;Spotify;#¿NOMBRE?;Cris Mj, Marcianeke;Te Fuiste Con Otro;;
jul-21;Spotify;#¿NOMBRE?;Bad Bunny, Daddy Yankee;La Santa;;
jul-21;Spotify;#¿NOMBRE?;BTS;Permission to Dance;;
jul-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;deja vu;;
jul-21;Spotify;#¿NOMBRE?;Jay Wheeler, DJ Nelson, Myke Towers;La Curiosidad;;
ago-21;Spotify;#¿NOMBRE?;Aventura, Bad Bunny;Volví;;
ago-21;Spotify;#¿NOMBRE?;Farruko;Pepas;;
ago-21;Spotify;#¿NOMBRE?;Bad Bunny;Yonaguni;;
ago-21;Spotify;#¿NOMBRE?;Pailita, Marcianeke;Dimelo Ma;;
ago-21;Spotify;#¿NOMBRE?;Mora, Bad Bunny, Sech;Volando - Remix;;
ago-21;Spotify;#¿NOMBRE?;J Balvin, Maria Becerra;Qué Más Pues?;;
ago-21;Spotify;#¿NOMBRE?;Tiago PZK, LIT killah;Entre Nosotros;;
ago-21;Spotify;#¿NOMBRE?;Myke Towers;ALMAS GEMELAS;;
ago-21;Spotify;#¿NOMBRE?;Nio Garcia, J Balvin, Bad Bunny;AM Remix;;
ago-21;Spotify;#¿NOMBRE?;Sech, JHAYCO;911 (Remix);;
ago-21;Spotify;#¿NOMBRE?;Ingratax;París;;
ago-21;Spotify;#¿NOMBRE?;Rauw Alejandro;Todo De Ti;;
ago-21;Spotify;#¿NOMBRE?;TINI, Maria Becerra;Miénteme;;
ago-21;Spotify;#¿NOMBRE?;Marcianeke;No Se Piken;;
ago-21;Spotify;#¿NOMBRE?;J Balvin, KAROL G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander;Poblado - Remix;;
ago-21;Spotify;#¿NOMBRE?;Wisin, JHAYCO, Anuel AA, Los Legendarios, Myke Towers;Fiel - Remix;;
ago-21;Spotify;#¿NOMBRE?;Galee Galee, Harry Nach, Pablo Chill-E;Big Cut;;
ago-21;Spotify;#¿NOMBRE?;Sebastian Yatra, Myke Towers;Pareja Del Año;;
ago-21;Spotify;#¿NOMBRE?;Maluma;Sobrio;;
ago-21;Spotify;#¿NOMBRE?;Marcianeke, Cris Mj;Tussi Code Mari;;
ago-21;Spotify;#¿NOMBRE?;Balbi El Chamako, Marcianeke, El BAI;Ponle;;
ago-21;Spotify;#¿NOMBRE?;The Kid LAROI, Justin Bieber;STAY (with Justin Bieber);;
ago-21;Spotify;#¿NOMBRE?;Rauw Alejandro;Sexo Virtual;;
ago-21;Spotify;#¿NOMBRE?;Mora, JHAYCO;512;;
ago-21;Spotify;#¿NOMBRE?;Bad Bunny, JHAYCO;DÁKITI;;
ago-21;Spotify;#¿NOMBRE?;Rauw Alejandro, Mr. Naisgai;2/Catorce;;
ago-21;Spotify;#¿NOMBRE?;Rauw Alejandro;Cúrame;;
ago-21;Spotify;#¿NOMBRE?;Justin Quiles, Chimbala, Zion & Lennox;Loco;;
ago-21;Spotify;#¿NOMBRE?;Jossef, Jamby El Favo, Eix;Persia - Remix;;
ago-21;Spotify;#¿NOMBRE?;Måneskin;Beggin';;
ago-21;Spotify;#¿NOMBRE?;KAROL G, Mariah Angeliq;EL MAKINON;;
ago-21;Spotify;#¿NOMBRE?;J Balvin, Skrillex;In Da Getto;;
ago-21;Spotify;#¿NOMBRE?;Doja Cat;Woman;;
ago-21;Spotify;#¿NOMBRE?;Arcángel, Jay Wheeler, Miky Woodz;Si Te Veo;;
ago-21;Spotify;#¿NOMBRE?;Marc Seguí, Rauw Alejandro, Pol Granch;Tiroteo - Remix;;
ago-21;Spotify;#¿NOMBRE?;Marcianeke;Que Sera;;
ago-21;Spotify;#¿NOMBRE?;Bizarrap, Nicky Jam;Nicky Jam: Bzrp Music Sessions, Vol. 41;;
ago-21;Spotify;#¿NOMBRE?;Sech;Sal y Perrea;;
ago-21;Spotify;#¿NOMBRE?;Los Legendarios, Wisin, JHAYCO;Fiel;;
ago-21;Spotify;#¿NOMBRE?;Lil Nas X, Jack Harlow;INDUSTRY BABY (feat. Jack Harlow);;
ago-21;Spotify;#¿NOMBRE?;Sech;PSL;;
ago-21;Spotify;#¿NOMBRE?;Ak4:20;Skyline;;
ago-21;Spotify;#¿NOMBRE?;Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell;Aloha;;
ago-21;Spotify;#¿NOMBRE?;BANDIDO, Duki, Rei, Tiago PZK;No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK];;
ago-21;Spotify;#¿NOMBRE?;Lunay, Anitta;TODO O NADA;;
ago-21;Spotify;#¿NOMBRE?;Daddy Yankee, Myke Towers, JHAYCO;SÚBELE EL VOLUMEN;;
ago-21;Spotify;#¿NOMBRE?;Bad Bunny, ROSALÍA;LA NOCHE DE ANOCHE;;
ago-21;Spotify;#¿NOMBRE?;Myke Towers, Juhn;Bandido;;
ago-21;Spotify;#¿NOMBRE?;JHAYCO, Skrillex;En Mi Cuarto;;
ago-21;Spotify;#¿NOMBRE?;Jay Wheeler, DJ Nelson, Myke Towers;La Curiosidad;;
ago-21;Spotify;#¿NOMBRE?;Bad Bunny;De Museo;;
ago-21;Spotify;#¿NOMBRE?;Justin Quiles, Maluma;La Botella;;
ago-21;Spotify;#¿NOMBRE?;MYA, TINI, Duki;2:50 Remix;;
ago-21;Spotify;#¿NOMBRE?;NATTI NATASHA, Becky G;Ram Pam Pam;;
ago-21;Spotify;#¿NOMBRE?;El Futuro Fuera De Orbita, Harry Nach, La Nevula23 Productor;Juju Juju;;
ago-21;Spotify;#¿NOMBRE?;Doja Cat;Need to Know;;
ago-21;Spotify;#¿NOMBRE?;Maria Becerra;Mi Debilidad;;
ago-21;Spotify;#¿NOMBRE?;Ak4:20;Siempre Fine;;
ago-21;Spotify;#¿NOMBRE?;Feid;SI TÚ SUPIERAS - Bonus Track;;
ago-21;Spotify;#¿NOMBRE?;Alex Rose, Rauw Alejandro;Me Fije;;
