rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
62,"spotify:track:0bgGhGxbgUtDNR2gDdqQEu","El Jordan 23, Big Cvyu","Metele Con Candela","Rimas Entertainment México S.A. de C.V",62,71,2,"479785"
63,"spotify:track:3y0h34yThCG2qGO4vR0oi5","Cris Mj","Como Te Va","Sonar LLC.",13,60,19,"465814"
64,"spotify:track:18HOjcvTVV7W8YzBuOsAPS","Bad Bunny","Un Verano Sin Ti","Rimas Entertainment LLC",20,63,9,"459037"
65,"spotify:track:30W8VKHrAZmHzObnwAoc1u","Mora, Sech","TUS LÁGRIMAS","Rimas Entertainment LLC",22,62,14,"453982"
66,"spotify:track:2NMjggapJcXXM7WccGEBUO","Bad Bunny","Enséñame a Bailar","Rimas Entertainment LLC",26,69,9,"447842"
67,"spotify:track:5gflgO9EPbIBf16n5TKnQS","Zion & Lennox","Yo Voy (feat. Daddy Yankee)","Baby Records Inc",48,67,20,"443212"
68,"spotify:track:60eTDDWVvw2QKXEeoQ4BjO","Balbi El Chamako, El BAI, Marcianeke, Pailita, Young Cister, Jairo Vera, Harry Nach, Forest, Julianno Sosa, Franco ""El Gorilla"", Cris Mj","Ponle - Remix","Balbi El Chamako",7,65,20,"440962"
69,"spotify:track:3XjN0mvFkQp1FMVM9Ro5hm","Daddy Yankee","RUMBATÓN","Republic Records",9,64,15,"437601"
70,"spotify:track:2Gq636OOGgxCTqEuzCZhsa","Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48","DALE PLAY Records",11,72,28,"437127"
71,"spotify:track:7d7aPD2oxuzjhOZnu4Dj23","NATTI NATASHA, Daddy Yankee, Wisin & Yandel","Mayor Que Usted","Pina Records",68,68,3,"436316"
72,"spotify:track:0E0DRHf5PfMeor0ZCwB3oT","Bad Bunny, The Marías","Otro Atardecer","Rimas Entertainment LLC",28,73,9,"430731"
73,"spotify:track:62aT1Uk0pCl1QG4LLBMVUn","Lleflight, Pablo Chill-E, Gino Mella, Julianno Sosa, El Jordan 23, King Savagge, Polimá Westcoast, Drago200, Jairo Vera, Galee Galee, Best","FULL PIOLI 2.O (feat. Julianno Sosa, El Jordan 23, King Savagge, Polima West Coast, Drago200, Jairo Vera, Galee Galee, Best)","WM Chile",16,66,17,"430154"
74,"spotify:track:4hceSKjrkDTO0nMKFcb3sj","Bizarrap, Villano Antillano","Villano Antillano: Bzrp Music Sessions, Vol. 51","DALE PLAY Records",57,74,4,"428339"
75,"spotify:track:2dG8CDU9UBem2ReYcLafDt","Cris Mj","Locura y Maldad","Sonar LLC.",20,77,38,"413035"
76,"spotify:track:6y8z28epOv5FlaxDv1Lo5B","Ryan Castro","Jordan","Holdings",33,75,20,"411167"
77,"spotify:track:71wFwRo8xGc4lrcyKwsvba","Bad Bunny, Tainy","Callaita","Rimas Entertainment LLC",1,83,156,"410240"
78,"spotify:track:49ev1nUTrNxbjm04jaoL5Z","Duki","Antes de Perderte","DALE PLAY Records / SSJ Records",58,58,5,"404272"
79,"spotify:track:6ipzb1kHhWIxp1tS0vwqPl","Feid","Ferxxo 100","Universal Music Latino",79,89,5,"403706"
80,"spotify:track:0Bv7O6fmZk3GrNQFYJaXPn","La Pantera, Quevedo, Juseph, ABHIR, BEJO, Cruz Cafuné, EL IMA","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","La Pantera",9,82,22,"399454"
81,"spotify:track:6ojZtz3sZr6ynvejLOqgCj","Tiago PZK, Ozuna","Nos Comemos (feat. Ozuna)","WEA Latina",59,76,5,"395077"
82,"spotify:track:0bI5WRiDfU5BY38ufOJtGu","Maluma, Chencho Corleone","Nos Comemos Vivos","Sony Music Latin",72,85,4,"390811"
83,"spotify:track:3FkeNbs9Zeiqkr3WkbOiGp","Anitta","Envolver","Warner Records",18,79,18,"390492"
84,"spotify:track:0hzC5kZ6qKZJ9ybyW75VV8","Chris Lebron, Jay Wheeler, Sech","Desde Mis Ojos - Remix","2022 SONAR",50,78,8,"389111"
