rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
133,"spotify:track:3y0h34yThCG2qGO4vR0oi5","Cris Mj","Como Te Va","Sonar LLC.",13,133,36,"315774"
134,"spotify:track:27toenwtHpZ7fn0QjehRl2","El Jordan 23, Big Cvyu","Noche Loca","Rimas Entertainment México S.A. de C.V",25,92,27,"313760"
135,"spotify:track:5RubKOuDoPn5Kj5TLVxSxY","Bad Bunny","TE MUDASTE","Rimas Entertainment LLC",3,186,85,"306846"
136,"spotify:track:26QKsGW4hMuwiEE1ftUMHe","Daddy Yankee","Lo Que Pasó, Pasó","Craft Latino",105,144,7,"306054"
137,"spotify:track:2tFwfmceQa1Y6nRPhYbEtC","JHAYCO, Bad Bunny","CÓMO SE SIENTE - Remix","N&E Entertainment LLC",1,163,126,"305655"
138,"spotify:track:0wihfILRNOwE2156Shezc8","Bad Bunny","Agosto","Rimas Entertainment LLC",29,171,26,"303040"
139,"spotify:track:0G2zPzWqVjR68iNPmx2TBe","Mora, Bad Bunny, Sech","Volando - Remix","Rimas Entertainment LLC",3,146,69,"302252"
140,"spotify:track:4yXBfJAPsDZjpjMEp9NyjT","Wisin & Yandel, Rauw Alejandro","Vapor","Sony Music Latin",108,128,5,"301768"
141,"spotify:track:3VGcO4eL2kYDBUuP2ADpA7","Filtragod","Luxuria Jere Klein","Filtragod",141,170,2,"296585"
142,"spotify:track:7GXTxO3A5c5NfblodP5FuG","El Jordan 23, Pipo Beatz","Ando","Rimas Entertainment México S.A. de C.V",40,135,36,"296329"
143,"spotify:track:5Py45FF8phNy49BaehU3PC","Santaferia","Algún Día Volverás","Santaferia",39,182,216,"296047"
144,"spotify:track:3FkeNbs9Zeiqkr3WkbOiGp","Anitta","Envolver","Warner Records",18,143,35,"295080"
145,"spotify:track:5jQI2r1RdgtuT8S3iG8zFC","Taylor Swift","Lavender Haze","Taylor Swift",65,65,2,"294794"
146,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",39,129,23,"291995"
147,"spotify:track:6VAS7m73rDopQe7BdrFMpD","Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48","DALE PLAY Records",11,161,45,"291483"
148,"spotify:track:5YhEoEA8OdwNYiFIBPh6nt","Pailita, Big Cvyu","Hooka","2021 Rimas Entertainment Mexico. S.A de C.V",41,150,46,"291133"
149,"spotify:track:2k7S3I1y0pYfkxeFSgkuBa","Nickoog Clk","En El Jacuzzi","Nickoog CLK under exclusive license to UnitedMasters LLC",8,130,30,"288196"
150,"spotify:track:6NfrH0ANGmgBXyxgV2PeXt","Bad Bunny","La Difícil","Rimas Entertainment LLC",2,191,121,"287075"
151,"spotify:track:73vIOb4Q7YN6HeJTbscRx5","Oliver Tree, Robin Schulz","Miss You - Bonus Track","Atlantic Records",107,140,3,"286228"
152,"spotify:track:7DsotsIcNLWL4O9kwPtMu0","Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile","Los Malvekes","Virgin Music Chile",1,155,53,"285204"
153,"spotify:track:0cOa970mzTWAxKtltpkpLc","TINI, Maria Becerra","Miénteme","Sony Music Latin",9,153,79,"284644"
154,"spotify:track:5hMadRUTp4S3ewaJIaI7Qo","Santaferia","EL Gil De Tu Ex","Santaferia",28,177,249,"283821"
155,"spotify:track:7gwT3HGL84vF7bgtwL1N88","Lasso","Ojos Marrones","Universal Music Mexico",65,131,19,"281203"
156,"spotify:track:0yc0Cewx8JTFPjiOVLfzkS","Nickoog Clk, Pailita, Simon la Letra, Standly","Phillie y Botella (Remix)","Nickoog CLK under exclusive license to UnitedMasters LLC",17,147,37,"279045"
157,"spotify:track:0UvZcEfpzVyx47QsRbjyBz","Bad Bunny","El Apagón","Rimas Entertainment LLC",31,-1,18,"278924"
158,"spotify:track:5clFSlfkCRlhnH1cAQjSBi","De La Ghetto, Randy","Sensacion Del Bloque","UME - Global Clearing House",137,167,61,"278762"
159,"spotify:track:6GiPJ61pvbekGilrzztD7n","ITHAN NY, Galee Galee, Piero 47","X5","ITHAN NY",74,120,5,"278620"
160,"spotify:track:2vmfvSoZBFAt9hhRoEByLi","Aventura, Bad Bunny","Volví","Rimas Entertainment LLC",1,173,65,"277362"
161,"spotify:track:0h7QMc9ZRzA9QJrbEHytn2","Jin","The Astronaut","BIGHIT MUSIC",161,-1,1,"276497"
162,"spotify:track:2DEZmgHKAvm41k4J3R2E9Y","Bad Bunny, Jowell & Randy, Ñengo Flow","Safaera","Rimas Entertainment LLC",1,-1,111,"274732"
163,"spotify:track:1Zjdt705TM2Hr26YDKgnyc","El Jordan 23","Anti Rana","jordan 23",7,154,41,"273199"
164,"spotify:track:1sDvWQbVj3anRUpONsubM9","King Savagge, L-Gante, El Jordan 23, Cris Mj, Marcianeke, Drakomafia","Pantano - Remix","King savagge",35,137,14,"273126"
165,"spotify:track:5qCMJTlteDY9BBpmoQnP0l","Jairo Vera","Mirador","Jairo Vera",114,148,19,"272328"
166,"spotify:track:1UdzJEpgJxtuXAlCOvD4S0","Danny Ocean","Fuera del mercado","Atlantic Records",22,166,34,"270682"
167,"spotify:track:2hLXUbsOU9cDb9RFva9FYr","Mora, JHAYCO","MEMORIAS","Rimas Entertainment LLC",78,149,12,"269912"
168,"spotify:track:7d7aPD2oxuzjhOZnu4Dj23","NATTI NATASHA, Daddy Yankee, Wisin & Yandel","Mayor Que Usted","Pina Records",66,160,20,"267302"
169,"spotify:track:2bbwjxA68m9PHZFWgF1fze","Duki","GIVENCHY","DALE PLAY Records / SSJ Records",13,164,16,"266708"
170,"spotify:track:6ifUES3keWjwXgae8pXI3o","Danny Ocean","Me Rehúso","Atlantic Records",1,187,268,"262150"
171,"spotify:track:25yOopxmGC67836N4POHBg","Fran C, Cris Mj","Ella Quiere Enrolar (Experimento 01)","El Laboratorio",119,-1,6,"260846"
172,"spotify:track:65DBZofI0b79kfHTcWWDuU","Soda Stereo","Trátame Suavemente - Remasterizado 2007","Columbia",148,-1,49,"255918"
173,"spotify:track:1xK59OXxi2TAAAbmZK0kBL","d4vd","Romantic Homicide","Darkroom/Interscope Records",143,162,5,"253892"
174,"spotify:track:3HSVuIkPGY4rdtifvEU3xz","Young Cister","Casi Amor De Verano","Sony Music Entertainment Chile S.A",5,158,44,"252103"
175,"spotify:track:54ipXppHLA8U4yqpOFTUhr","Imagine Dragons","Bones","Kid Ina Korner / Interscope",139,168,10,"251967"
176,"spotify:track:31HpWOxG7AxOF99ZnaxprO","Cris Mj","Matemos las Ganas","Sonar LLC.",117,165,7,"250715"
177,"spotify:track:228BxWXUYQPJrJYHDLOHkj","Daddy Yankee","Gasolina","Craft Latino",84,193,11,"250512"
178,"spotify:track:6ylDpki1VpIsc525KC1ojF","Sebastian Yatra","Tacones Rojos","UMLE - Latino",49,180,48,"250440"
179,"spotify:track:2V1gkU11cDoJJHmDUYGbTG","Nickoog Clk","Por Ella","Nickoog CLK under exclusive license to UnitedMasters LLC",89,179,18,"249025"
180,"spotify:track:1JSTJqkT5qHq8MDJnJbRE1","The Police","Every Breath You Take","Polydor Records",100,178,149,"248426"
